Name,vsini,e_vsini,prot,e_prot,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax,iso_rad,iso_rad_err1,iso_rad_err2
KOI-4771,10.7,1,24.86558173,13.3424245,6286.8,60,4.265,0.1,-0.078,0.04,13.964,0.100,0.87089596,0.014136738,,,
KOI-4588,7.3,1,13.66667862,0.142214447,6203.6,60,4.104,0.1,-0.141,0.04,12.912,0.100,0.870191096,0.019365873,,,
Kepler-1440,2.4,1,30.47720833,10.05314474,5653.5,60,4.009,0.1,0.217,0.04,14.131,0.100,0.867838383,0.019006906,,,
Kepler-1000,17.1,1,7.667962588,0.134157647,6421,60,4.231,0.1,0.102,0.04,13.256,0.100,0.867488554,0.013318622,,,
KOI-2228,12.7,1,9.511,0.005,6656.3,60,4.19,0.1,-0.103,0.04,12.678,0.100,0.863527475,0.029298649,,,
Kepler-1226,5.2,1,14.72816251,0.403975304,6000.1,60,4.18,0.1,0.195,0.04,14.15,0.100,0.860293369,0.030421665,,,
Kepler-67,2.7,1,10.464,0.014,5238.4,60,4.709,0.1,0.13,0.04,16.144,0.100,0.857967717,0.050794318,,,
KOI-3128,5.3,1,20.62385188,7.121651406,6142,60,4.001,0.1,-0.05,0.04,13.371,0.100,0.855197727,0.015974064,,,
KOI-5216,0.8,1,20.862,0.114,5595.8,60,4.515,0.1,-0.016,0.04,15.495,0.100,0.852839641,0.027528569,,,
Kepler-1616,9.5,1,9.686408481,0.467477656,6153.3,60,4.112,0.1,-0.12,0.04,13.499,0.100,0.850016923,0.013438375,,,
KOI-4575,5.8,1,12.01385967,0.736849074,6280.9,60,4.068,0.1,0.026,0.04,13.174,0.100,0.849796278,0.014364183,,,
Kepler-485,2.1,1,21.20238922,3.113562889,5801.7,60,4.367,0.1,0.194,0.04,14.952,0.100,0.847839833,0.020057443,,,
Kepler-187,4.3,1,19.24423662,4.477267529,5996.5,60,4.148,0.1,-0.041,0.04,14.173,0.100,0.846839952,0.024595256,,,
KOI-703,7.5,1,5.269723128,0.167812714,6386,60,4.113,0.1,0.256,0.04,13.361,0.100,0.845238679,0.013699377,,,
Kepler-1004,3.1,1,42.79658977,17.56060022,5007.4,60,3.486,0.1,0.186,0.04,13.427,0.100,0.83938184,0.026622985,,,
KOI-4257,3,1,16.71771909,2.549381879,5475.5,60,3.799,0.1,0.017,0.04,13.34,0.100,0.839366935,0.015265229,,,
KOI-4443,9.6,1,20.59553725,8.724562239,6353.5,60,4.194,0.1,-0.075,0.04,13.802,0.100,0.83753804,0.016952568,,,
KOI-465,3.9,1,25.60609915,13.00286617,5966.8,60,4.1,0.1,-0.009,0.04,14.188,0.100,0.835987921,0.020239887,,,
KOI-2769,2.8,1,39.53341873,7.430452247,5786.9,60,3.956,0.1,-0.024,0.04,13.66,0.100,0.835060992,0.013353139,,,
KOI-134,11.1,1,7.681362405,0.090794837,6235.5,60,4.141,0.1,0.284,0.04,13.675,0.100,0.833862006,0.012348252,,,
Kepler-315,0.6,1,20.39374004,6.564702603,5682.8,60,4.417,0.1,-0.271,0.04,15.321,0.100,0.833682172,0.026064027,,,
Kepler-645,8.9,1,25.27296505,1.247004653,6191.5,60,4.283,0.1,-0.055,0.04,13.992,0.100,0.823310937,0.015300558,,,
KOI-5702,2.9,1,12.506,0.034,5819.2,60,4.613,0.1,0.035,0.04,15.462,0.100,0.818793581,0.023593505,,,
KOI-3541,6.6,1,44.17907884,10.24580625,6229.5,60,4.164,0.1,-0.213,0.04,13.769,0.100,0.818390551,0.012349332,,,
Kepler-1129,3.1,1,10.658,0.024,5707.1,60,4.526,0.1,0.111,0.04,15.28,0.100,0.816732119,0.02972072,,,
KOI-4811,2.7,1,17.93775464,0.513780216,5571.5,60,3.896,0.1,0.051,0.04,13.816,0.100,0.816676048,0.018456968,,,
Kepler-216,7.1,1,10.44639911,0.183464296,6118.7,60,4.189,0.1,-0.072,0.04,13.998,0.100,0.813376222,0.015070778,,,
KOI-141,3,1,18.16439427,3.45959594,5320.6,60,4.419,0.1,0.314,0.04,13.687,0.100,0.810517878,0.034239606,,,
KOI-4567,10.5,1,5.791840381,0.150775438,6368.6,60,4.235,0.1,-0.111,0.04,13.775,0.100,0.809558188,0.020427801,,,
KOI-4426,7.6,1,10.54462815,2.758997711,6168.9,60,4.078,0.1,0.074,0.04,13.665,0.100,0.806400898,0.015537142,,,
Kepler-1397,8.2,1,10.94884271,13.62556298,6123,60,4.162,0.1,-0.333,0.04,14.089,0.100,0.805976073,0.016797205,,,
KOI-4647,3,1,43.63638331,0.731756244,5166,60,3.814,0.1,0.227,0.04,13.726,0.100,0.805699228,0.013325372,,,
KOI-4773,6.1,1,18.77194648,0.35410324,6191.2,60,4.044,0.1,-0.22,0.04,13.556,0.100,0.804303326,0.01537841,,,
Kepler-66,4.1,1,10.527,0.011,5785.5,60,4.575,0.1,0.062,0.04,15.2,0.100,0.802988258,0.025558254,,,
Kepler-214,6.5,1,8.086081246,0.949008942,6052,60,4.125,0.1,-0.022,0.04,13.949,0.100,0.798679191,0.015537875,,,
Kepler-33,4.4,1,21.99234757,3.328346664,5946.9,60,4.053,0.1,0.142,0.04,13.988,0.100,0.798185367,0.015064154,,,
KOI-4435,8.8,1,10.36899855,0.201021505,6254.3,60,4.174,0.1,0.123,0.04,13.517,0.100,0.79733774,0.011566891,,,
KOI-3980,2,1,14.55976231,3.846064812,5764.5,60,4.295,0.1,0.165,0.04,14.67,0.100,0.797012725,0.026540204,,,
Kepler-1597,10,1,8.499525653,1.492695932,6205.1,60,4.239,0.1,-0.126,0.04,14.144,0.100,0.790156789,0.015754733,,,
Kepler-618,1,1,32.07715553,0.365554335,5741.5,60,4.277,0.1,-0.042,0.04,14.827,0.100,0.789643804,0.021350174,,,
Kepler-286,0,1,16.14801471,4.202357559,5559.2,60,4.462,0.1,-0.253,0.04,15.587,0.100,0.789465508,0.069508931,,,
KOI-1421,2.2,1,23.62039155,9.958535877,5623.2,60,4.335,0.1,0.035,0.04,15.305,0.100,0.787535006,0.032543856,,,
Kepler-1618,10.7,1,11.4221219,2.424725288,6429.6,60,4.189,0.1,-0.063,0.04,13.606,0.100,0.78491642,0.018137973,,,
Kepler-108,3.2,1,35.04439188,9.221946239,5680.9,60,3.861,0.1,0.374,0.04,12.654,0.100,0.775371442,0.087697678,,,
KOI-4136,3.1,1,29.63727202,5.134016324,5715.1,60,3.946,0.1,0.15,0.04,13.955,0.100,0.768883195,0.01843548,,,
Kepler-815,2.9,1,19.12410883,4.746976132,5074,60,3.562,0.1,0.125,0.04,13.242,0.100,0.765236029,0.014841415,,,
KOI-4605,4.4,1,17.61294403,7.034166848,6095.6,60,3.869,0.1,0.041,0.04,13.515,0.100,0.764904265,0.013797642,,,
KOI-5546,5,1,2.770553962,0.022106297,6239.8,60,4.497,0.1,-0.033,0.04,14.848,0.100,0.763778456,0.02741588,,,
Kepler-460,5.1,1,18.59796722,0.673351492,6054.1,60,4.063,0.1,-0.035,0.04,13.771,0.100,0.756155049,0.017070517,,,
Kepler-335,6.5,1,13.77798084,0.111309246,5999.7,60,4.044,0.1,0.341,0.04,13.996,0.100,0.753306092,0.0174672,,,
Kepler-265,1.7,1,8.397145775,0.712001347,5870.6,60,4.386,0.1,-0.114,0.04,15.381,0.100,0.752895501,0.027986406,,,
Kepler-1607,5.8,1,16.36584956,0.238865608,5987.4,60,3.955,0.1,0.04,0.04,13.897,0.100,0.749419911,0.023292943,,,
KOI-4245,5.9,1,40.24606716,11.15132637,6052.9,60,3.983,0.1,0.203,0.04,13.572,0.100,0.741798245,0.018369427,,,
KOI-4763,3.5,1,12.69201277,1.293473973,5694.6,60,3.976,0.1,0.166,0.04,14.046,0.100,0.741663101,0.016940929,,,
Kepler-784,4.4,1,16.12929567,6.071796686,5639.5,60,3.801,0.1,0.097,0.04,13.29,0.100,0.738216632,0.012140233,,,
KOI-5423,2.5,1,11.65244126,1.527483272,5721.5,60,4.14,0.1,0.346,0.04,15.2,0.100,0.735233324,0.024142433,,,
Kepler-929,5.6,1,14.53579602,0.381691204,5987.9,60,4.074,0.1,0.179,0.04,14.542,0.100,0.734355166,0.019904058,,,
KOI-1230,3.9,1,15.10104099,5.830023349,5119.4,60,3.353,0.1,0.013,0.04,12.263,0.100,0.732619118,0.025282106,,,
KOI-760,1.2,1,21.69265349,2.011847834,5742.3,60,4.364,0.1,0.098,0.04,15.263,0.100,0.732140844,0.024023724,,,
Kepler-644,14.9,1,16.61165197,5.02916042,6540.2,60,4.259,0.1,-0.054,0.04,13.949,0.100,0.730368148,0.021112329,,,
KOI-7599,2.2,1,17.405,0.145,5792.2,60,4.589,0.1,0.242,0.04,15.51,0.100,0.726364757,0.027870465,,,
KOI-5837,2.1,1,23.5737649,7.296744981,5735.1,60,4.323,0.1,0.116,0.04,15.261,0.100,0.721925475,0.031280127,,,
Kepler-1103,7.4,1,10.978,0.045,6084.7,60,4.093,0.1,0.073,0.04,14.09,0.100,0.721879611,0.013430929,,,
Kepler-1345,7.5,1,21.18972681,2.145626571,6332.8,60,4.095,0.1,-0.16,0.04,13.791,0.100,0.709146212,0.013074394,,,
KOI-2765,3.4,1,14.33106706,1.424318717,6230.1,60,4.058,0.1,0.095,0.04,13.883,0.100,0.70894901,0.013452667,,,
Kepler-294,1.5,1,24.371,0.073,5513.2,60,4.538,0.1,0.109,0.04,15.843,0.100,0.708405856,0.031028626,,,
KOI-3913,2.9,1,25.35751317,2.944195158,5958.3,60,4.26,0.1,0.196,0.04,14.972,0.100,0.700348986,0.021586215,,,
Kepler-1002,7.2,1,6.398,0.002,6119.7,60,4.19,0.1,0.12,0.04,11.704,0.100,0.697864042,0.492794278,,,
Kepler-848,3.9,1,12.03345479,4.637742034,5722,60,3.942,0.1,0.19,0.04,14.056,0.100,0.696615657,0.015283065,,,
KOI-4123,4,1,22.35970309,2.951512731,6229.7,60,3.945,0.1,0.113,0.04,13.519,0.100,0.692784195,0.019867015,,,
Kepler-254,0.4,1,24.523,0.114,5503.2,60,4.52,0.1,-0.131,0.04,15.843,0.100,0.691346076,0.036279414,,,
KOI-5924,1.5,1,25.557,0.391,4976.5,60,4.012,0.1,-0.023,0.04,15.789,0.100,0.68720336,0.213046605,,,
Kepler-302,1.7,1,13.63993651,2.430526565,5702.9,60,4.284,0.1,0.158,0.04,15.505,0.100,0.685098737,0.028705417,,,
Kepler-780,3.8,1,33.043,0.49,5753.6,60,4.319,0.1,0.103,0.04,13.326,0.100,0.681192001,0.327984786,,,
Kepler-435,6.4,1,33.20293904,7.9337727,6237.7,60,4.046,0.1,0.051,0.04,13.643,0.100,0.676165458,0.017433579,,,
Kepler-385,2.8,1,23.38146528,4.544345041,5837.4,60,4.177,0.1,0.006,0.04,15.212,0.100,0.669369174,0.022323177,,,
Kepler-117,7.4,1,10.9336106,0.233298179,6085,60,4.143,0.1,0.028,0.04,14.274,0.100,0.658131031,0.017981,,,
KOI-4715,8.3,1,12.83746108,2.714812191,6150.1,60,4.012,0.1,-0.092,0.04,13.98,0.100,0.652015034,0.021741462,,,
Kepler-1068,2,1,17.598,0.106,5684.1,60,4.504,0.1,0.185,0.04,15.818,0.100,0.650754889,0.032418285,,,
Kepler-1280,9.1,1,10.70158849,0.34841942,6136.6,60,4.087,0.1,-0.113,0.04,14.074,0.100,0.643883387,0.015591167,,,
Kepler-807,1.7,1,41.38706976,9.013618456,6026.2,60,4.27,0.1,0.062,0.04,15.128,0.100,0.640982519,0.023634188,,,
Kepler-953,3.8,1,18.33989467,0.708695574,5460.4,60,4.005,0.1,0.028,0.04,12.16,0.100,0.639329468,0.036233873,,,
Kepler-758,456.7,1,7.735404956,0.779656237,6359.5,60,4.421,0.1,-0.213,0.04,14.348,0.100,0.637163168,0.019217061,,,
KOI-3244,3.9,1,7.554218674,0.672453597,4969.4,60,3.126,0.1,-0.029,0.04,12.391,0.100,0.63542993,0.021366082,,,
KOI-1639,5.9,1,13.13017048,0.378995677,6202.8,60,3.896,0.1,0.111,0.04,13.538,0.100,0.635159913,0.014012571,,,
KOI-2093,3.4,1,15.52821259,0.548155607,5957.7,60,4.364,0.1,0.02,0.04,15.357,0.100,0.632598965,0.027230267,,,
KOI-7605,3.9,1,17.638,0.297,5900.4,60,4.517,0.1,-0.1,0.04,14.839,0.100,0.626516832,0.129877442,,,
Kepler-1428,17.3,1,5.464,0.007,6285.2,60,4.017,0.1,0.115,0.04,13.688,0.100,0.624761287,0.016174401,,,
Kepler-603,4.6,1,28.19827744,8.610346708,5854.5,60,4.012,0.1,0.34,0.04,14.854,0.100,0.622890503,0.039743903,,,
KOI-466,6,1,14.852,0.019,5956.5,60,4.193,0.1,0.034,0.04,14.663,0.100,0.620817524,0.023438418,,,
Kepler-397,1.7,1,17.20860969,1.254360919,5315.8,60,4.591,0.1,-0.06,0.04,15.996,0.100,0.611399998,0.112799296,,,
KOI-3801,2.9,1,8.889400347,11.28922742,5601.3,60,4.114,0.1,0.316,0.04,15.999,0.100,0.600620598,0.032157046,,,
Kepler-458,9.3,1,15.01627452,4.701653441,6217.5,60,4.066,0.1,0.248,0.04,13.955,0.100,0.598485673,0.017292419,,,
KOI-1739,2.6,1,2.145208028,1.415449731,5794.2,60,4.199,0.1,0.084,0.04,15.129,0.100,0.595186515,0.02843113,,,
Kepler-852,8.3,1,15.64287154,0.554852233,6236.1,60,4.114,0.1,0.11,0.04,13.949,0.100,0.589091658,0.019150617,,,
Kepler-1563,3,1,46.12112643,15.85511907,5650.9,60,4.054,0.1,0.304,0.04,13.583,0.100,0.589017036,0.288426165,,,
KOI-5626,2.4,1,19.98736383,4.343189583,5949.4,60,4.207,0.1,-0.018,0.04,15.312,0.100,0.585438679,0.025882901,,,
Kepler-31,112.1,1,9.164866695,3.349698555,6088.2,60,4.149,0.1,-0.094,0.04,15.237,0.100,0.572219296,0.023029129,,,
Kepler-295,2.8,1,17.26014111,3.475599852,5253.2,60,3.787,0.1,-0.027,0.04,14.447,0.100,0.559493415,0.024225838,,,
KOI-1168,6.4,1,17.10827422,2.573600179,6140.5,60,4.118,0.1,0.063,0.04,13.997,0.100,0.552521233,0.015402993,,,
KOI-1963,4.6,1,14.36129703,0.073673214,5875.5,60,4.214,0.1,0.091,0.04,14.107,0.100,0.552428467,0.07669752,,,
Kepler-529,4.9,1,27.584,3.939,5965.6,60,4.451,0.1,-0.169,0.04,13.763,0.100,0.55157832,0.311068913,,,
KOI-211,3.7,1,19.55811962,2.922324843,5830,60,4.061,0.1,-0.048,0.04,14.989,0.100,0.547453368,0.020034369,,,
KOI-3890,3.3,1,6.862916021,2.311903868,4772.6,60,3.107,0.1,-0.118,0.04,13.226,0.100,0.534834035,0.013968704,,,
Kepler-291,2.2,1,25.17937379,3.504793185,5637.2,60,4.226,0.1,0.233,0.04,15.934,0.100,0.530680343,0.033362145,,,
Kepler-223,2.2,1,17.8206973,9.352215781,5696.7,60,3.842,0.1,0.105,0.04,15.344,0.100,0.510075975,0.031276836,,,
KOI-5241,2.6,1,22.86022707,6.01475055,6111.5,60,4.17,0.1,-0.264,0.04,15.233,0.100,0.485955286,0.029713964,,,
KOI-5567,3.4,1,46.42068315,8.466990556,5580.5,60,4.116,0.1,0.165,0.04,14.857,0.100,0.474127261,0.023991913,,,
KOI-1356,3.6,1,32.06349276,6.85061471,5719,60,3.942,0.1,0.219,0.04,15.206,0.100,0.46377391,0.022276215,,,
KOI-145,2.4,1,14.66861778,2.858479002,4922.8,60,3.262,0.1,0.047,0.04,13.608,0.100,0.463384059,0.014854713,,,
KOI-5278,11.6,1,17.99987618,5.686609724,5023.7,60,3.471,0.1,0.222,0.04,15.87,0.100,0.456978674,0.139455607,,,
Kepler-650,2.1,1,26.93173938,4.704754657,5848.3,60,4.146,0.1,0.14,0.04,13.684,0.100,0.451472662,0.325998116,,,
Kepler-336,5.8,1,10.258,0.06,5888.1,60,4.398,0.1,0.218,0.04,13.598,0.100,0.428901535,0.38035567,,,
KOI-2640,3.6,1,10.9552761,3.860050547,4895.5,60,3.025,0.1,-0.134,0.04,13.226,0.100,0.418800603,0.015264206,,,
Kepler-269,2.4,1,16.74223056,3.378575487,5619.4,60,4.065,0.1,0.399,0.04,15.808,0.100,0.413423555,0.03392374,,,
KOI-2884,3.5,1,16.74657217,0.727941384,5729.1,60,3.909,0.1,-0.004,0.04,14.103,0.100,0.391895871,0.031420547,,,
KOI-2639,2.5,1,21.56995535,12.18253859,5582.6,60,3.888,0.1,-0.024,0.04,15.527,0.100,0.366411676,0.026569477,,,
KOI-4343,3.5,1,22.81070171,2.968775205,5897.4,60,4.017,0.1,-0.378,0.04,13.694,0.100,0.279642916,0.285761626,,,
KOI-771,2.5,1,31.89196139,5.45923046,5651.8,60,4.328,0.1,0.174,0.04,15.207,0.100,0.147208882,0.038911859,,,
KOI-2474,2,1,25.124,0.224,5320.3,60,4.637,0.1,-0.257,0.04,14.182,0.100,-0.392405903,0.604751814,,,
KOI-4273,5.7,1,13.26402163,3.360087386,6151.7,60,4.13,0.1,0.103,0.04,12.677,0.100,-1.305858448,0.501826304,,,
KOI-113,2.3,1,22.50494237,2.7275319,5591.4,60,4.1,0.1,0.401,0.04,12.394,0.100,-1.616509602,0.629860023,,,
KOI-3474,4.8,1,21.36324469,4.596475124,5870.8,60,4.194,0.1,-0.172,0.04,14.192,0.100,-3.019171772,0.53064079,,,
Kepler-476,3.1,1,14.83978141,0.95811193,5863.1,60,4.273,0.1,0.216,0.04,13.837,0.100,-7.45496602,1.549089832,,,
UCAC3 281-150921,183,126,73.36,5.64,4600,607,3.74,0.86,-1.04,,12.42,0.100,54.52269537,0.057905664,,,
G 205-48,290,120,70.37,5.6,3495,98,0.88,0.35,-0.08,,13.056,0.100,37.48373792,0.117706788,,,
UPM J1928+4801,269,105,46.115,0.096,3921,133,1.76,0.49,-0.21,,11.946,0.100,35.33210821,0.401257945,,,
Kepler-1651,168,158,18.184,0.133,3681,177,2.88,1.51,-0.16,,13.496,0.100,15.02963666,0.023860968,,,
KIC 11714250,337,89,47.08,3.26,3463,84,0.82,0.36,-0.06,,13.646,0.100,14.16274392,0.031150806,,,
2MASS J19211336+4151184,172,34,43.738,0.431,3889,142,1.71,0.31,-0.19,,13.857,0.100,14.13365227,0.028486804,,,
LAMOST J192817.82+410412.2,349,73,0.77,0.007,3475,150,0.82,0.41,-0.1,,14.067,0.100,14.11702142,0.036826124,,,
KIC 10961247,151,77,26.967,0.231,3857,68,1.6,0.15,-0.11,,12.676,0.100,10.30766848,0.18231406,,,
KIC 7708789,235,42,22.368,0.028,4796,379,4.41,0.42,-0.25,,12.901,0.100,8.863124458,0.20876975,,,
KIC 9588430,139,91,37.341,0.143,3610,126,1.19,0.28,-0.08,,13.86,0.100,7.87211705,0.054992097,,,
KIC 8609873,263,37,30.67,0.089,5121,323,4.45,0.2,-0.35,,13.578,0.100,7.527465923,0.013486,,,
KIC 4381741,235,107,35.085,0.112,3901,176,3.97,1.08,-0.23,,13.818,0.100,7.008966334,0.019742215,,,
KIC 6432245,217,22,16.629,0.274,5026,222,4.32,0.38,-0.29,,13.828,0.100,6.248620984,0.016286119,,,
KIC 8582406,138,93,16.058,0.057,4533,267,4.06,0.73,-0.11,,13.339,0.100,5.998561919,0.013830044,,,
2MASS J19315821+4220346,213,101,10.25,0.72,4180,226,4.61,0.12,-0.18,,13.398,0.100,5.711113429,0.014499016,,,
2MASS J19151823+4452491,229,26,51.87,3.44,4764,114,3.64,0.63,-0.06,,13.449,0.100,5.40614356,0.017588393,,,
KIC 9631366,132,73,7.045,0.003,3890,83,4.43,0.75,-0.19,,13.972,0.100,5.295254923,0.032651695,,,
KOI-5293,150,42,3.51704,,6057,138,4.18,0.11,-0.56,,10.154,0.100,5.110040837,0.033213165,,,
KIC 5960966,204,77,32.38,4.8,4238,274,4.55,0.24,-0.19,,13.79,0.100,5.00128013,0.66502623,,,
2MASS J19243078+4748082,123,82,45.47,5.31,3552,97,1.31,0.51,-0.22,,13.38,0.100,4.803800913,0.252521972,,,
TYC 3554-514-1,139,24,1.66903,,5825,77,4.25,0.12,0.12,,10.245,0.100,4.754681771,0.024669439,,,
HD 174177,73,2,0.941203,,8831,,3.274,,,,6.575,0.100,4.4383,0.0326,,,
USNO-A2.0 1275-13153132,215,36,27.854,0.477,4779,235,4.46,0.3,-0.04,,13.819,0.100,4.354959145,0.5409441,,,
Kepler-210,238,33,12.314,0.003,4933,206,3.96,0.65,-0.23,,13.822,0.100,4.267553097,0.015156281,,,
HD 183204,292,50,1.0305,,10241,170,3.86,0.1,-0.27,,7.508,0.100,4.2282,0.052,,,
2MASS J19233258+4458282,195,71,28.58,2,4878,219,4.49,0.27,0.02,,13.918,0.100,4.217636318,0.022382784,,,
KOI-5617,197,33,35.93,3.33,4748,155,3.96,0.59,0.07,,13.511,0.100,4.064743455,0.014198153,,,
BD+42 3451,159,119,1.811,,6228,215,4.1,0.15,-0.28,,9.603,0.100,3.678023248,0.03245383,,,
2MASS J18544660+4332242,196,27,25.07,3.31,5083,204,4.41,0.34,-0.03,,13.816,0.100,3.647272788,0.016426342,,,
KIC 9331032,221,53,30.497,5.682,5681,132,4.27,0.24,0.11,,12.221,0.100,3.625946001,0.019393698,,,
HD 182691,76,1,1.513,,,,3.606,,,,6.602,0.100,3.5898,0.0376,,,
ROTSE1 J184556.86+471914.4,221,10,3.01341,,5075,144,3.81,0.48,0.03,,12.511,0.100,3.581872344,0.019277751,,,
KIC 6035145,216,130,22.355,0.023,4030,101,4.66,0.2,-0.2,,14.886,0.100,3.440295345,0.024312537,,,
KIC 1866535,157,105,24.925,0.378,3890,109,1.79,0.69,-0.15,,15.268,0.100,3.433016786,0.024071696,,,
KIC 8098181,188,19,1.003,,5076,186,4.56,0.23,0.07,,12.858,0.100,3.280197199,0.145720194,,,
TYC 3557-434-1,153,48,2.933,0.003,6398,108,4.11,0.12,-0.09,,11.028,0.100,3.17725004,0.024233624,,,
KIC 5869314,227,77,16.588,0.011,4045,145,4.64,0.2,-0.23,,14.634,0.100,3.105597945,0.021638937,,,
KIC 11819949,158,52,2.303,0.004,5684,154,4.35,0.18,-0.24,,12.279,0.100,3.059451731,0.021133509,,,
KIC 11152057,218,32,23.765,0.073,4993,203,3.37,0.45,-0.02,,13.283,0.100,2.986608956,0.020137322,,,
KIC 6390424,194,25,6.882,0.014,5704,118,4.31,0.15,-0.02,,13.259,0.100,2.967231099,0.012723609,,,
2MASS J19284396+4112456,200,38,0.243,0.004,5621,173,4.25,0.24,0.04,,12.976,0.100,2.958094004,0.020818078,,,
KIC 11455045,230,38,15.885,0.098,5063,219,4.35,0.4,-0.05,,13.868,0.100,2.955672337,0.014909663,,,
KIC 5879967,137,91,39.439,0.453,4181,256,4.46,0.49,-0.14,,14.881,0.100,2.865251067,0.023552858,,,
KIC 11128748,164,74,20.49,1.86,5226,130,4.58,0.13,0.05,,14.323,0.100,2.802564121,0.092336138,,,
KIC 8113625,229,51,27.561,0.092,5447,223,4.23,0.29,0.05,,13.636,0.100,2.793182454,0.018137642,,,
KIC 10965642,132,61,11.708,0.068,5167,108,4.61,0.13,0.07,,13.767,0.100,2.777560453,0.015558526,,,
TYC 3557-428-1,246,72,2.237,0.363,6248,208,4.11,0.13,-0.21,,11.043,0.100,2.772001224,0.022021766,,,
KIC 9595449,258,43,33.243,2.238,4971,243,3.25,0.48,-0.14,,13.783,0.100,2.766013532,0.013531071,,,
TYC 3144-787-1,141,41,0.505252,,6941,111,4.09,0.1,-0.14,,10.856,0.100,2.727003086,0.030106117,,,
KIC 11869338,268,45,15.814,,5176,188,4.34,0.35,0.05,,13.527,0.100,2.659119434,0.017064803,,,
KIC 6865518,127,85,13.234,0.503,6173,258,4.13,0.12,-0.3,,13.499,0.100,2.446782821,0.345480793,,,
KIC 5888474,120,88,27.533,0.861,4770,170,2.8,0.48,-0.01,,13.677,0.100,2.413530989,0.017664349,,,
KIC 5177193,218,158,27.055,0.067,4051,131,4.65,0.22,-0.22,,15.984,0.100,2.403563759,0.038187403,,,
KIC 6368988,175,107,13.028,0.022,5022,224,3.77,0.56,-0.02,,13.881,0.100,2.393307054,0.019965507,,,
KIC 10865206,126,31,2.423,0.003,4991,206,4.47,0.3,-0.08,,13.951,0.100,2.368948883,0.016065795,,,
KIC 9269239,231,37,25.593,4.287,5513,182,4.31,0.24,-0.35,,13.891,0.100,2.363271889,0.018089941,,,
HD 182192,239,71,47.641701,,10295,782,3.91,0.12,-0.18,,9.139,0.100,2.3596,0.0353,,,
TYC 3565-674-1,131,91,1.491,,11956,1854,4,0.15,0.05,,10.915,0.100,2.333355587,0.026737279,,,
KIC 9578842,197,40,28.311,7.055,5588,167,4.24,0.31,-0.05,,13.437,0.100,2.318606846,0.011374391,,,
TYC 3146-1441-1,277,86,3.014,,6275,172,4.13,0.11,-0.05,,10.531,0.100,2.316351264,0.030479623,,,
KIC 9663202,238,34,13.786,0.011,5294,171,4.35,0.27,0.1,,14.026,0.100,2.30919434,0.0163685,,,
BD+45 2977,145,33,2.8926,,6379,98,4.13,0.12,-0.23,,9.563,0.100,2.245627377,0.024921725,,,
[DCO2008] T-Lyr1-02438,229,40,1.69423,,6203,102,4.22,0.11,-0.25,,12.144,0.100,2.239208732,0.020221528,,,
KIC 9140459,264,29,18.521,0.051,5675,123,4.26,0.22,-0.11,,13.512,0.100,2.222844906,0.013734732,,,
BD+40 3639,201,58,0.964571,,9267,169,3.87,0.11,-0.26,,9.458,0.100,2.185393493,0.033817532,,,
[DCO2008] T-Lyr1-03925,121,26,0.335,0.003,5947,135,4.17,0.18,-0.16,,12.253,0.100,2.180596118,0.021424917,,,
KIC 6368104,163,112,19.213,0.111,4885,134,3.11,0.45,-0.02,,13.921,0.100,2.164474856,0.015442437,,,
KIC 6611650,121,141,7.85,0.006,5151,149,4.6,0.13,0.04,,13.733,0.100,2.137497278,0.019065,,,
KIC 8359398,210,47,12.92,0.054,5386,216,4.32,0.29,-0.31,,14.081,0.100,2.131829686,0.018337371,,,
BD+46 2791,169,151,10.897,,9373,990,3.92,0.12,-0.07,,10.063,0.100,2.103356402,0.024263431,,,
KIC 10487620,211,53,31.924,1.986,5470,169,4.31,0.27,0.03,,13.998,0.100,2.05249722,0.133298127,,,
KIC 9905724,242,48,17.155,0.008,5432,185,4.33,0.25,-0.46,,14.679,0.100,2.043428459,0.022634076,,,
KIC 10802309,173,31,1.999,0.008,5761,121,4.23,0.23,0.06,,12.804,0.100,2.040120152,0.022917412,,,
KIC 6285848,136,92,9.515,0.013,5732,201,4.2,0.18,-0.36,,13.502,0.100,2.007894725,0.014664112,,,
TYC 3556-3291-1,189,29,10.241,,7299,51,3.89,0.12,0.07,,10.129,0.100,2.003277309,0.054835943,,,
KIC 9216773,128,85,30,3.36,5199,176,4.3,0.36,-0.21,,15.006,0.100,1.986405416,0.040901691,,,
KIC 11073910,127,41,2.04805,,5686,126,4.43,0.17,0.06,,11.701,0.100,1.971010255,0.347641307,,,
2MASS J18521482+4103252,204,26,19.06,1.42,5295,210,4.13,0.41,-0.01,,14.154,0.100,1.954336168,0.015353783,,,
KIC 6867704,141,53,7.286,0.021,5748,162,4.25,0.2,0.1,,12.4,0.100,1.923497374,0.029602954,,,
KIC 9141060,225,52,11.05,0.031,5362,225,4.39,0.28,-0.56,,13.798,0.100,1.917816545,0.016258346,,,
HD 181491,149,100,2.07753,,9782,529,3.87,0.12,-0.29,,9.601,0.100,1.859360087,0.041050345,,,
HD 225948,126,34,5.749,,7491,175,3.89,0.12,0.04,,11.01,0.100,1.857737744,0.060860892,,,
KIC 7299808,174,116,15.18,0.194,6081,152,4.15,0.15,-0.03,,13.479,0.100,1.855439852,0.014961194,,,
