Simbad,vsini,e_vsini
TYC 9157-504-1,4.871586201,0.914330541
TYC 9157-503-1,9.379443802,0.729464536
TYC 9157-388-1,12.13792794,0.534048453
TYC 9157-200-1,5.359301045,0.607566507
TYC 9157-1961-1,7.407596679,0.619147792
TYC 9157-1852-1,6.532608935,0.773547568
TYC 9157-1831-1,10.37075086,0.903467909
TYC 9157-1716-1,7.191098168,0.636990751
TYC 9157-1574-1,5.415203472,1.044612796
TYC 9157-1516-1,4.974336125,0.552041567
TYC 9157-1482-1,6.743297294,2
TYC 9157-1467-1,10.5040504,0.667780962
TYC 9157-1458-1,5.429492857,0.546162954
TYC 9157-1457-1,4.725305201,0.504200209
TYC 9157-1451-1,13.63809641,0.601762588
TYC 9157-1395-1,6.448003076,0.651492998
TYC 9157-1320-1,22.705898,0.760646902
TYC 9157-1305-1,4.970324263,0.52326047
TYC 9157-1061-1,4.578367967,1.067049968
TYC 9156-804-1,5.999083496,0.733958922
TYC 9156-713-1,15.29549179,0.544590389
TYC 9156-682-1,14.94144385,0.523268624
TYC 9156-186-1,7.395502969,1.202663947
TYC 9156-1589-1,4.168697082,0.605964216
TYC 9156-1182-1,5.736198623,0.48137263
TYC 9156-1050-1,6.112103698,0.825570447
TYC 9154-977-1,7.424014826,0.480991601
TYC 9154-890-1,6.547165301,1.813509333
TYC 9154-846-1,11.80093995,2
TYC 9154-824-1,7.049505948,1.795890574
TYC 9154-705-1,9.006514141,1.69543568
TYC 9154-553-1,8.112939509,0.494781903
TYC 9154-538-1,10.47917056,1.397592261
TYC 9154-495-1,12.21704196,0.8945112
TYC 9154-465-1,12.49540199,2
TYC 9154-420-1,8.814553964,1.896872078
TYC 9154-393-1,4.754225511,0.84205026
TYC 9154-378-1,6.086566179,0.484770055
TYC 9154-335-1,5.947397508,0.729786293
TYC 9154-288-1,9.471670787,1.560376481
TYC 9154-2573-1,5.618865706,0.547723601
TYC 9154-245-1,6.458425658,0.621667989
TYC 9154-2447-1,9.242960624,1.206014184
TYC 9154-24-1,4.854489565,0.805717565
TYC 9154-2394-1,8.098795879,0.601731805
TYC 9154-2308-1,5.084349683,0.521022356
TYC 9154-228-1,7.867840316,0.497274075
TYC 9154-2087-1,8.198727269,0.592576372
TYC 9154-2008-1,4.999942769,0.55659421
TYC 9154-190-1,7.382854446,0.551738484
TYC 9154-1847-1,6.960795199,0.506079874
TYC 9154-174-1,16.16716416,0.816340483
TYC 9154-17-1,5.339526229,0.655779687
TYC 9154-1576-1,7.572978497,0.509129962
TYC 9154-1545-1,5.170650212,0.838809359
TYC 9154-1363-1,4.236395502,0.721625819
TYC 9154-1259-1,5.563991362,1.358238106
TYC 9154-123-1,5.63259845,1.296944571
TYC 9154-1212-1,6.602227764,0.633635068
TYC 9154-1202-1,14.61451131,2
TYC 9154-1168-1,9.439580043,0.820338376
TYC 9154-1099-1,6.069588398,0.475224942
TYC 9154-1016-1,8.271186425,2
TYC 9153-93-1,6.523915235,0.517454579
TYC 9153-840-1,6.026758284,1.348013826
TYC 9153-575-1,5.787083116,0.529592197
TYC 9153-509-1,5.499373848,0.850056823
TYC 9153-487-1,5.722655286,0.684291667
TYC 9153-472-1,5.391968627,0.489008265
TYC 9153-456-1,5.649306852,1.577663233
TYC 9153-446-1,6.310089783,0.721099812
TYC 9153-412-1,6.164959047,0.99662581
TYC 9153-385-1,5.601511883,1.16463884
TYC 9153-319-1,7.514628835,0.964056269
TYC 9153-1663-1,7.568374506,1.169692584
TYC 9153-1617-1,9.84842638,0.78956761
TYC 9153-161-1,5.809508603,0.482754918
TYC 9153-1377-1,4.953111048,0.714608243
TYC 9153-1334-1,5.871083822,0.516587353
TYC 9153-1300-1,5.504414828,0.900475522
TYC 9153-1288-1,6.769264872,0.689029378
TYC 9153-1084-1,5.660791718,0.500362936
TYC 9153-1018-1,5.562797596,0.619493554
TYC 8936-936-1,10.10684595,2
TYC 8936-92-1,9.662709594,2
TYC 8936-1715-1,19.03279229,2
TYC 8936-1409-1,9.333924584,2
TYC 8936-1268-1,5.515969657,1.038183372
TYC 8936-1217-1,7.927436303,2
TYC 8936-1140-1,17.42681111,1.035954315
TYC 8936-1012-1,11.66982387,2
TYC 8932-1939-1,7.236619689,2
TYC 8932-1835-1,8.135761635,2
TYC 8932-151-1,4.511294957,2
TYC 8923-945-1,12.30430533,0.477775262
TYC 8923-934-1,6.877129469,2
TYC 8923-909-1,8.901276619,2
TYC 8923-740-1,6.260138517,2
TYC 8923-647-1,7.429836288,2
TYC 8923-552-1,13.89612054,0.469964531
TYC 8923-479-1,7.362937145,2
TYC 8923-44-1,7.768887837,2
TYC 8923-274-1,6.310262491,2
TYC 8923-203-1,13.38046609,2
TYC 8923-2006-1,8.046428073,0.672817977
TYC 8923-1584-1,16.03437236,2
TYC 8923-1454-1,6.260124584,2
TYC 8923-1406-1,6.324445876,2
TYC 8923-1253-1,5.166909604,2
TYC 8923-1232-1,6.790848427,2
TYC 8923-1175-1,6.572357258,2
TYC 8923-1038-1,13.04854632,2
TYC 8922-890-1,10.71522678,0.768462543
TYC 8922-729-1,13.92095687,0.67871985
TYC 8922-728-1,6.098142239,1.201902958
TYC 8922-653-1,6.594109612,1.364939668
TYC 8922-572-1,5.83520258,1.463648159
TYC 8922-525-1,5.017545312,0.614430791
TYC 8922-445-1,17.14158376,0.545457378
TYC 8922-425-1,9.521923408,0.558031936
TYC 8922-378-1,4.795470994,0.510357323
TYC 8922-3-1,5.408330608,0.626326297
TYC 8922-236-1,14.7761905,1.858175996
TYC 8922-1642-1,5.788803511,2
TYC 8922-1640-1,5.431953766,0.573962348
TYC 8922-1515-1,8.191960708,2
TYC 8922-1468-1,9.883092846,2
TYC 8922-1450-1,7.016450902,0.653615255
TYC 8922-1328-1,6.024817813,1.742538418
TYC 8922-1257-1,8.229694188,2
TYC 8922-1083-1,5.198497561,0.693242995
TYC 8922-1059-1,9.325472951,0.465255954
TYC 8922-1052-1,9.595844858,0.610904332
TYC 8922-1017-1,5.243758642,0.982223626
TYC 8922-1009-1,12.85421561,0.813056248
TYC 8921-934-1,6.619935888,0.893475623
TYC 8921-899-1,4.085156155,0.590437917
TYC 8921-861-1,4.623266489,1.325273202
TYC 8921-838-1,4.284748769,0.58111154
TYC 8921-811-1,5.350040863,0.597637376
TYC 8921-797-1,10.11783228,1.101487816
TYC 8921-595-1,7.841685421,0.582674305
TYC 8921-575-1,8.557244409,1.125998683
TYC 8921-558-1,18.60088131,2
TYC 8921-420-1,3.714865554,2
TYC 8921-374-1,4.698832951,2
TYC 8921-264-1,3.698029391,0.947950352
TYC 8921-259-1,5.583041605,2
TYC 8921-1563-1,5.944041542,1.332082
TYC 8921-1555-1,7.003870791,2
TYC 8921-1543-1,4.99983229,1.591917401
TYC 8921-1459-1,6.006169106,1.508517008
TYC 8921-1399-1,5.895665816,1.922982958
TYC 8921-1305-1,5.505536877,2
TYC 8921-1247-1,5.768345315,0.502635121
TYC 8921-1238-1,4.902571797,1.016862485
TYC 8921-1150-1,5.962622813,1.764456913
TYC 8921-1148-1,6.927648778,0.514394961
TYC 8921-1105-1,6.22964734,0.606204092
TYC 8921-1014-1,15.75433315,2
TYC 8921-1012-1,5.126663845,0.544888886
TYC 8920-997-1,5.719332413,2
TYC 8920-985-1,11.43581485,2
TYC 8920-966-1,3.7514451,2
TYC 8920-963-1,17.86581534,1.065692218
TYC 8920-942-1,5.608968138,1.196132741
TYC 8920-902-1,5.148048588,0.512257469
TYC 8920-850-1,6.400574099,2
TYC 8920-79-1,6.44582263,2
TYC 8920-775-1,6.541931733,2
TYC 8920-766-1,10.98180852,2
TYC 8920-73-1,5.428988137,1.290718019
TYC 8920-66-1,7.205793461,1.964470505
TYC 8920-640-1,4.1278283,2
TYC 8920-628-1,6.198202501,2
TYC 8920-583-1,4.300875505,2
TYC 8920-573-1,8.628050847,2
TYC 8920-540-1,6.224019189,2
TYC 8920-472-1,7.371490148,2
TYC 8920-449-1,7.319988323,0.910383392
TYC 8920-421-1,9.012570321,2
TYC 8920-41-1,19.34406977,2
TYC 8920-344-1,9.38971199,1.589210058
TYC 8920-324-1,10.11090099,2
TYC 8920-259-1,7.538300835,2
TYC 8920-22-1,4.085265961,2
TYC 8920-1762-1,8.921817006,2
TYC 8920-1738-1,8.382751677,2
TYC 8920-17-1,12.79519282,2
TYC 8920-1702-1,4.034782021,0.728833817
TYC 8920-1681-1,5.017589589,2
TYC 8920-1620-1,10.23171269,2
TYC 8920-1609-1,20.12151531,2
TYC 8920-1604-1,9.002081381,2
TYC 8920-1543-1,5.245308278,2
TYC 8920-1405-1,8.144365096,1.192191307
TYC 8920-1398-1,5.305615205,1.597224593
TYC 8920-1295-1,11.98112913,2
TYC 8920-1265-1,9.741216797,0.959471293
TYC 8920-1126-1,6.617914485,2
TYC 8919-775-1,4.900424904,0.514764126
TYC 8919-731-1,7.748685254,2
TYC 8919-631-1,8.16478367,1.794318041
TYC 8919-24-1,8.615977139,2
TYC 8919-1980-1,14.94877844,1.678835656
TYC 8919-1871-1,8.39499497,2
TYC 8919-1851-1,9.659758937,2
TYC 8919-1682-1,5.838925173,2
TYC 8919-1406-1,12.38529962,0.867771553
TYC 8919-1283-1,4.654171439,2
TYC 8919-119-1,7.900108724,0.793183752
TYC 8919-1097-1,11.52652737,0.72388855
TYC 8918-853-1,7.308685669,0.741710629
TYC 8918-80-1,8.834838321,0.956695311
TYC 8918-783-1,9.982889225,0.580189111
TYC 8918-764-1,9.685828814,0.580815539
TYC 8918-674-1,6.042996354,0.772142954
TYC 8918-653-1,12.00563584,0.467832751
TYC 8918-641-1,5.890671078,1.582417976
TYC 8918-627-1,7.161061411,0.519752128
TYC 8918-618-1,4.65202325,0.47266521
TYC 8918-568-1,8.084959043,0.603198566
TYC 8918-516-1,7.343343243,1.262907657
TYC 8918-497-1,6.779273156,0.550491882
TYC 8918-410-1,6.03120769,1.00424474
TYC 8918-372-1,7.409502844,0.677335049
TYC 8918-349-1,4.696586027,1.036277724
TYC 8918-325-1,9.444435895,2
TYC 8918-310-1,15.96599039,1.157643983
TYC 8918-274-1,5.515981332,0.678435473
TYC 8918-271-1,6.577528664,0.526823513
TYC 8918-256-1,8.237859944,0.472177226
TYC 8918-1815-1,9.450187752,1.446916555
TYC 8918-1725-1,9.556914275,0.471284886
TYC 8918-1685-1,7.450835761,0.483578518
TYC 8918-166-1,14.30275787,1.640786753
TYC 8918-1527-1,7.343198859,0.853077415
TYC 8918-1509-1,6.428417042,0.670481562
TYC 8918-1488-1,5.317209159,0.465922393
TYC 8918-1452-1,4.776241856,0.502002633
TYC 8918-1443-1,10.15668594,0.567467875
TYC 8918-1421-1,9.160879902,1.088941149
TYC 8918-1409-1,6.902629453,0.666012451
TYC 8918-1293-1,4.810079769,2
TYC 8918-125-1,5.113737917,0.493642206
TYC 8918-1164-1,5.783591721,0.500403138
TYC 8918-1120-1,8.415623669,0.699137322
TYC 8918-1051-1,6.510280391,0.482908405
TYC 8918-1039-1,5.392310817,1.955112658
TYC 8917-98-1,6.067539376,0.587439542
TYC 8917-915-1,7.065661293,0.527922171
TYC 8917-908-1,5.518213313,0.72169203
TYC 8917-896-1,5.470614979,0.487493547
TYC 8917-877-1,5.315866719,0.549251816
TYC 8917-858-1,4.778445651,2
TYC 8917-784-1,4.356316635,1.195393624
TYC 8917-770-1,7.978360316,0.62835167
TYC 8917-729-1,8.730820725,0.545514766
TYC 8917-728-1,4.385462392,1.891506465
TYC 8917-69-1,7.259986726,0.816924425
TYC 8917-642-1,6.412595065,0.673777002
TYC 8917-564-1,9.970603773,1.742015505
TYC 8917-561-1,9.037707921,2
TYC 8917-54-1,4.967771272,1.217629551
TYC 8917-513-1,7.03583547,0.476762242
TYC 8917-51-1,9.565833441,0.826714137
TYC 8917-495-1,10.01507903,1.741254023
TYC 8917-481-1,10.13652941,1.411305563
TYC 8917-465-1,7.874631681,0.885223475
TYC 8917-458-1,9.862374795,1.067788073
TYC 8917-424-1,5.307965686,0.468456753
TYC 8917-412-1,6.940363521,0.515884631
TYC 8917-402-1,4.636640146,0.528392879
TYC 8917-383-1,7.51925215,0.710161612
TYC 8917-329-1,5.980260152,2
TYC 8917-324-1,7.089760415,0.975114492
TYC 8917-28-1,4.671378165,0.94190022
TYC 8917-184-1,9.123174165,0.471101527
TYC 8917-1731-1,4.972302038,0.507328478
TYC 8917-1714-1,9.093577246,0.705162978
TYC 8917-1679-1,21.48807435,2
TYC 8917-1676-1,6.734488324,2
TYC 8917-162-1,16.46491094,1.127231164
TYC 8917-1568-1,4.771308732,0.483268147
TYC 8917-1551-1,4.601749703,0.989515634
TYC 8917-1460-1,10.53048968,0.558291002
TYC 8917-1404-1,7.104082224,0.594624378
TYC 8917-1390-1,4.844461531,2
TYC 8917-132-1,6.10648154,1.278782856
TYC 8917-131-1,11.11027701,2
TYC 8917-1299-1,9.782127346,0.467943633
TYC 8917-1207-1,4.568592314,0.477846316
TYC 8917-1109-1,5.607175278,0.592045381
TYC 8917-1080-1,5.668757268,1.003732379
TYC 8917-1076-1,4.297295698,2
TYC 8916-970-1,6.325366486,2
TYC 8916-957-1,10.31196132,0.749748311
TYC 8916-923-1,12.94747772,2
TYC 8916-803-1,4.756491871,0.72236417
TYC 8916-781-1,17.86284023,0.681087888
TYC 8916-762-1,5.809124572,2
TYC 8916-747-1,6.568371915,0.539826737
TYC 8916-722-1,5.549076194,2
TYC 8916-714-1,8.59079877,2
TYC 8916-706-1,6.532499074,2
TYC 8916-399-1,13.75331294,2
TYC 8916-231-1,5.583339138,0.982974473
TYC 8916-196-1,4.48881966,2
TYC 8916-1930-1,5.363865812,0.546374192
TYC 8916-1833-1,5.389250495,0.505147496
TYC 8916-177-1,8.323274515,0.719905124
TYC 8916-1759-1,21.61560137,1.174554451
TYC 8916-1555-1,6.281185413,0.675765117
TYC 8916-1515-1,6.619050773,1.359961698
TYC 8916-1454-1,17.37529176,2
TYC 8916-1371-1,11.84971171,1.04208418
TYC 8916-124-1,5.194325188,0.540823883
TYC 8916-1174-1,9.30271933,1.830733728
TYC 8916-1170-1,5.240236321,0.872658437
TYC 8916-1142-1,19.52967507,0.511291172
TYC 8916-1116-1,7.413580459,0.789266317
TYC 8916-1004-1,5.365729245,0.617490056
TYC 8915-942-1,13.88394495,0.790899181
TYC 8915-934-1,4.9524529,0.670847447
TYC 8915-93-1,8.079676708,0.699470417
TYC 8915-874-1,4.753981188,0.658704164
TYC 8915-528-1,6.733257389,0.695931532
TYC 8915-2833-1,9.139196791,2
TYC 8915-2682-1,7.985998184,2
TYC 8915-2544-1,6.303356794,0.711613105
TYC 8915-2534-1,9.406171603,2
TYC 8915-2276-1,9.245288324,0.906441229
TYC 8915-2133-1,8.327525991,2
TYC 8915-2012-1,11.96351965,0.572774928
TYC 8915-1847-1,11.64337287,0.673493245
TYC 8915-1784-1,14.98788312,1.668555408
TYC 8915-1740-1,8.004874703,2
TYC 8915-1648-1,10.81699879,1.189753885
TYC 8915-1514-1,16.07985318,2
TYC 8915-1495-1,10.69712067,1.012740289
TYC 8915-13-1,13.27468385,1.259773726
TYC 8914-747-1,6.649469196,2
TYC 8914-494-1,7.354302829,0.983455838
TYC 8914-451-1,8.065495931,1.009231936
TYC 8914-447-1,9.224280384,0.536553781
TYC 8914-271-1,11.7933652,0.487673962
TYC 8914-2333-1,5.855704212,0.632706271
TYC 8914-2273-1,6.472818789,0.826882514
TYC 8914-2238-1,8.796660356,0.467030872
TYC 8914-2189-1,4.385113324,0.608852211
TYC 8914-215-1,7.300885511,0.511355966
TYC 8914-2134-1,7.977994263,0.470903378
TYC 8914-2105-1,7.853670706,0.63683012
TYC 8914-19-1,6.935789726,1.282642383
TYC 8914-1833-1,16.25136311,2
TYC 8914-1754-1,5.409869047,0.473866383
TYC 8914-1738-1,6.286911395,0.465123999
TYC 8914-1733-1,8.485985945,2
TYC 8914-1731-1,5.208203479,2
TYC 8914-172-1,8.871811428,1.701875748
TYC 8914-1678-1,7.874250931,1.383542123
TYC 8914-150-1,6.635720175,0.749334206
TYC 8914-1196-1,10.13966195,0.479069006
TYC 8914-1002-1,7.279531004,1.809681997
TYC 8913-99-1,5.013485947,0.729946949
TYC 8913-939-1,4.392154549,0.473125368
TYC 8913-775-1,8.615095403,0.465342985
TYC 8913-732-1,7.911672051,0.774066033
TYC 8913-576-1,13.40264202,1.422996639
TYC 8913-518-1,8.616792007,0.474179765
TYC 8913-43-1,4.570887007,0.581284728
TYC 8913-425-1,4.623937736,0.965321028
TYC 8913-374-1,4.804243254,0.607177341
TYC 8913-364-1,6.646832855,2
TYC 8913-288-1,5.898899956,0.516059811
TYC 8913-287-1,14.93287206,0.991553911
TYC 8913-1997-1,8.226115727,0.914182117
TYC 8913-198-1,4.937660502,0.467500657
TYC 8913-1911-1,7.595077404,2
TYC 8913-1845-1,7.654261649,0.74469855
TYC 8913-178-1,5.862693682,0.478152174
TYC 8913-1715-1,4.755581302,0.988082835
TYC 8913-1699-1,6.606318042,2
TYC 8913-1696-1,7.10666786,1.073482132
TYC 8913-1614-1,13.43728992,0.692297691
TYC 8913-1481-1,5.495098045,0.668196868
TYC 8913-1429-1,6.574453535,0.49435351
TYC 8913-1418-1,4.730351477,0.470617502
TYC 8913-1338-1,14.5612443,2
TYC 8912-94-1,6.77538445,0.506607232
TYC 8912-763-1,7.945149427,0.820580407
TYC 8912-68-1,7.458251674,0.465087754
TYC 8912-486-1,5.47573064,0.820164542
TYC 8912-40-1,8.891352758,0.467910422
TYC 8912-296-1,12.34845562,0.777311271
TYC 8912-222-1,8.745091618,2
TYC 8912-1912-1,7.383803736,1.104398797
TYC 8912-1881-1,10.67707265,0.491871312
TYC 8912-1878-1,5.605430444,0.465076716
TYC 8912-1834-1,6.840610079,0.47929425
TYC 8912-1807-1,5.787668661,0.486642567
TYC 8912-1793-1,8.64120527,0.468817854
TYC 8912-1700-1,18.03066627,0.466387475
TYC 8912-1693-1,5.194995858,0.464852653
TYC 8912-1647-1,6.031972793,0.522993527
TYC 8912-1627-1,5.023014178,0.513577971
TYC 8912-1550-1,6.833329378,0.474442203
TYC 8912-1471-1,5.825432405,0.474886889
TYC 8912-146-1,9.091760784,0.468955358
TYC 8912-1437-1,5.813847223,0.643143692
TYC 8912-1427-1,10.90046287,1.630803331
TYC 8912-1406-1,5.236279441,0.614457759
TYC 8912-1398-1,5.476228482,0.465848739
TYC 8912-1359-1,6.774332984,0.472940944
TYC 8912-134-1,5.843993284,0.473874887
TYC 8912-1307-1,7.01992165,0.937256996
TYC 8912-1289-1,10.30648985,2
TYC 8912-1262-1,5.966111341,0.957618214
TYC 8912-1247-1,5.219773562,0.469581916
TYC 8912-1195-1,5.149687221,0.489703231
TYC 8912-1088-1,11.83308788,0.637579635
TYC 8911-2791-1,5.405093365,0.536754071
TYC 8911-2618-1,13.97316497,2
TYC 8911-2566-1,8.727829095,0.534568244
TYC 8911-2184-1,4.867485762,1.241786411
TYC 8911-2135-1,5.060101101,0.540943865
TYC 8911-1881-1,9.431578394,0.552996159
TYC 8911-1793-1,5.997985535,2
TYC 8910-948-1,5.516348013,0.561447944
TYC 8910-945-1,5.731676171,0.534724612
TYC 8910-755-1,4.855790699,1.044491262
TYC 8910-662-1,10.89423906,0.49309862
TYC 8910-643-1,5.591079061,0.744504855
TYC 8910-487-1,4.35523446,0.487794603
TYC 8910-477-1,14.2179404,0.614573919
TYC 8910-347-1,8.185482487,2
TYC 8910-288-1,17.18438827,0.580519266
TYC 8910-2210-1,21.04142298,2
TYC 8910-2202-1,4.693873474,1.635128423
TYC 8910-217-1,20.65837039,2
TYC 8910-2044-1,17.22759629,1.24871596
TYC 8910-1987-1,5.676930547,1.252016002
TYC 8910-1874-1,6.103803397,1.778508896
TYC 8910-186-1,5.126695718,2
TYC 8910-1740-1,5.101824348,0.58095382
TYC 8910-1582-1,7.964690925,0.590141428
TYC 8910-1503-1,7.210728182,0.465278033
TYC 8910-1492-1,10.78778789,0.864665857
TYC 8910-1274-1,5.034595203,0.569365166
TYC 8910-1143-1,10.21070824,0.470096846
TYC 8910-1036-1,14.96068173,0.589456968
TYC 8909-983-1,7.323025746,0.774999716
TYC 8909-915-1,5.024279996,0.662661622
TYC 8909-774-1,9.965647986,0.497480419
TYC 8909-66-1,6.359303909,0.797071759
TYC 8909-500-1,8.409548285,0.467072862
TYC 8909-473-1,13.30539519,2
TYC 8909-430-1,11.47279253,0.73952907
TYC 8909-2079-1,7.030021903,0.5511704
TYC 8909-2056-1,8.282781868,0.466055679
TYC 8909-205-1,4.962980487,0.492211238
TYC 8909-2022-1,9.701438086,0.464962875
TYC 8909-1993-1,7.309420453,0.618859863
TYC 8909-1762-1,6.836326887,0.916633703
TYC 8909-1752-1,15.11565059,1.094035657
TYC 8909-1646-1,7.321468711,0.487077211
TYC 8909-1165-1,4.4312118,0.477562658
TYC 8909-1154-1,8.01404793,1.096947568
TYC 8909-1133-1,11.55777949,0.852519031
TYC 8908-962-1,12.34435466,0.552227425
TYC 8908-81-1,6.3795326,1.44765017
TYC 8908-809-1,7.765895103,0.480696387
TYC 8908-797-1,13.07016863,2
TYC 8908-746-1,6.229291629,0.936613247
TYC 8908-684-1,4.898723921,0.472396892
TYC 8908-637-1,5.902079139,1.623873485
TYC 8908-550-1,6.626636315,0.83575428
TYC 8908-496-1,5.171597562,0.494450811
TYC 8908-479-1,6.838415839,2
TYC 8908-469-1,4.327823445,0.466118979
TYC 8908-368-1,22.13724155,1.674741674
TYC 8908-317-1,15.51289417,0.4885681
TYC 8908-290-1,8.511753361,0.669858158
TYC 8908-279-1,8.737414985,0.869257052
TYC 8908-1922-1,9.294319403,0.473716922
TYC 8908-175-1,6.152433623,0.478648744
TYC 8908-1722-1,6.309576141,0.954868299
TYC 8908-1523-1,5.251556942,2
TYC 8908-15-1,8.744794471,0.845972895
TYC 8908-1495-1,7.485593624,0.58616507
TYC 8908-1404-1,11.27286901,0.466694976
TYC 8908-1371-1,5.36302489,0.721478468
TYC 8908-1341-1,10.07588697,0.764325319
TYC 8908-1321-1,9.256686938,0.655187583
TYC 8908-1315-1,5.621979983,0.686502404
TYC 8908-127-1,7.553730024,0.573476507
TYC 8908-1239-1,10.67209578,1.100133354
TYC 8908-115-1,6.85484079,0.502761661
TYC 8907-813-1,6.224557844,0.903228514
TYC 8907-797-1,7.015086042,0.767310227
TYC 8907-75-1,9.03308967,0.549015427
TYC 8907-700-1,4.888988051,2
TYC 8907-689-1,5.35786608,0.761850084
TYC 8907-669-1,11.09795769,0.71049482
TYC 8907-619-1,9.868078985,2
TYC 8907-32-1,5.547295157,2
TYC 8907-1774-1,4.00803947,2
TYC 8907-1700-1,6.986015636,2
TYC 8907-1675-1,5.842778822,2
TYC 8907-1637-1,4.904080044,0.721510508
TYC 8907-1553-1,4.533901159,0.50716135
TYC 8907-1519-1,7.101036331,2
TYC 8907-1496-1,4.676223343,2
TYC 8907-1474-1,5.077628772,1.551946879
TYC 8907-1440-1,7.998735139,0.575084869
TYC 8907-1349-1,23.39368049,2
TYC 8907-1277-1,4.226060216,1.437476212
TYC 8907-1181-1,17.60387708,1.168352108
TYC 8907-1168-1,7.79523544,2
TYC 8907-116-1,22.19026896,2
TYC 8907-111-1,8.556106326,0.526711623
TYC 8907-100-1,8.034337577,1.040006649
TYC 8906-705-1,8.743095126,0.864191647
TYC 8906-644-1,6.781339238,2
TYC 8906-629-1,6.353466765,2
TYC 8906-551-1,5.33667936,1.34679063
TYC 8906-439-1,8.009798654,1.51973666
TYC 8906-407-1,12.93464747,0.798227985
TYC 8906-400-1,9.144672135,2
TYC 8906-360-1,5.633004432,2
TYC 8906-290-1,8.362898708,0.621183562
TYC 8906-194-1,5.668981987,2
TYC 8906-1846-1,6.979929886,0.722068612
TYC 8906-1808-1,11.79675965,2
TYC 8906-1773-1,6.050849714,0.612526511
TYC 8906-1634-1,4.621525582,1.87000317
TYC 8906-1593-1,10.18694352,2
TYC 8906-1572-1,15.29027051,0.937004288
TYC 8906-1550-1,10.74789646,0.774046732
TYC 8906-1502-1,10.85961046,1.76905476
TYC 8906-1354-1,5.334626593,0.596355981
TYC 8906-1221-1,11.83468817,1.843397633
TYC 8906-1214-1,5.472907708,1.397342192
TYC 8906-1183-1,6.858714822,1.375226263
TYC 8906-1175-1,6.768647597,2
TYC 8906-1149-1,4.850559933,2
TYC 8906-1055-1,9.74526451,0.522345161
TYC 8905-1712-1,8.073299785,1.47291995
TYC 8905-1638-1,7.088266066,2
TYC 8905-137-1,4.47691255,2
TYC 8905-1316-1,12.83017202,2
TYC 8905-1272-1,4.738356689,2
TYC 8905-1101-1,6.284903677,2
TYC 8904-664-1,5.743904248,0.504772876
TYC 8904-560-1,6.093802127,0.473644569
TYC 8904-44-1,4.497245158,0.788563925
TYC 8904-391-1,18.02311558,1.03036559
TYC 8904-1322-1,6.771836814,0.526373676
TYC 8904-1190-1,6.224368853,2
TYC 8904-1101-1,6.311077195,0.470848894
TYC 8904-1037-1,8.640540919,1.446555257
TYC 8903-971-1,11.19536561,1.123336065
TYC 8903-917-1,7.300765117,2
TYC 8903-894-1,6.349751645,1.276785409
TYC 8903-7-1,16.88669771,1.501401441
TYC 8903-665-1,7.29387027,1.80923725
TYC 8903-628-1,8.800135114,1.54423722
TYC 8903-585-1,7.674809599,2
TYC 8903-557-1,6.776575229,2
TYC 8903-519-1,9.732321421,2
TYC 8903-517-1,6.895954181,1.268113907
TYC 8903-467-1,8.573793643,2
TYC 8903-365-1,7.986692312,2
TYC 8903-351-1,8.779051655,0.575013653
TYC 8903-291-1,6.457381652,2
TYC 8903-247-1,6.712325074,2
TYC 8903-236-1,10.77852415,2
TYC 8903-209-1,10.70055989,2
TYC 8903-189-1,6.62794737,1.794186252
TYC 8903-1805-1,6.239148827,2
TYC 8903-1758-1,4.185461444,1.222397386
TYC 8903-1695-1,4.381384182,1.67317296
TYC 8903-1473-1,5.772320183,1.252212246
TYC 8903-139-1,7.661196794,2
TYC 8903-1353-1,5.260094608,2
TYC 8903-1347-1,7.0682473,1.488569708
TYC 8903-1189-1,9.325167319,1.196330586
TYC 8903-1167-1,4.195322351,2
TYC 8903-1153-1,8.127374627,1.108962451
TYC 8903-1113-1,6.056709273,1.723508133
TYC 8903-1109-1,8.187451859,2
TYC 8903-1085-1,11.79004536,2
TYC 8903-1065-1,7.564877093,0.99518319
TYC 8902-464-1,5.283376584,2
TYC 8902-405-1,6.200607593,0.558013467
TYC 8902-268-1,5.472572739,1.437764319
TYC 8902-1563-1,6.841085358,0.489032179
TYC 8902-1517-1,4.955819202,0.477800165
TYC 8902-1508-1,5.976228655,1.03222239
TYC 8902-1395-1,4.459694556,0.511765987
TYC 8902-1309-1,5.839436915,0.552421887
TYC 8902-1209-1,5.47144496,0.511921316
TYC 8902-1160-1,4.47413146,0.798055942
TYC 8901-91-1,5.887994901,1.024798107
TYC 8901-129-1,4.13661225,2
TYC 8899-914-1,6.503756137,0.708306356
TYC 8899-873-1,6.774460205,2
TYC 8899-728-1,5.58520797,2
TYC 8899-595-1,5.154358942,0.704911685
