Name,Prot,e_prot
KIC 2713086,4.08,0.29
KIC 2712795,10.03,0.67
KIC 2711354,20.35,1.94
KIC 2711131,15.53,1.22
KIC 2710447,22.89,1.78
KIC 2710323,2.2,0.15
KIC 2708787,23.54,1.69
KIC 2708595,25.58,1.94
KIC 2695885,56.37,4.1
KIC 2695622,15.97,1.38
KIC 2694414,19.39,1.58
KIC 2693993,23.38,1.8
KIC 2692866,31.49,2.78
KIC 2692772,27.8,1.85
KIC 2692704,14.79,1.12
KIC 2692271,23.55,2.41
KIC 2584692,42.13,4.27
KIC 2583649,40.98,4
KIC 2583553,24.88,1.74
KIC 2582987,22.13,1.56
KIC 2581444,11.85,0.78
KIC 2581298,17.35,1.29
KIC 2581101,24.88,3.06
KIC 2578319,20.63,2.03
KIC 2578300,20.21,1.67
KIC 2577892,36.94,3.81
KIC 2577743,31.93,2.21
KIC 2577210,31.27,2.75
KIC 2576328,11.53,0.88
KIC 2576013,23.21,1.7
KIC 2575836,18.73,1.45
KIC 2575433,15.32,1.08
KIC 2574699,34.7,0.53
KIC 2574013,44.54,3.79
KIC 2572490,18.73,1.62
KIC 2572352,38.77,3.92
KIC 2571155,28.77,2.97
KIC 2568708,13.43,1.08
KIC 2568503,33.73,1.7
KIC 2558623,21.96,1.88
KIC 2558314,27.23,2.05
KIC 2558138,1.12,0.07
KIC 2556953,12.88,1.25
KIC 2556123,23.54,1.79
KIC 2555722,34.94,5.43
KIC 2555568,10.68,0.74
KIC 2555523,25.76,2.09
KIC 2554730,45.47,3.68
KIC 2453267,17.59,1.4
KIC 2453079,11.61,0.78
KIC 2450157,21.36,2.03
KIC 2449849,13.42,0.92
KIC 2449818,20.63,1.55
KIC 2448958,22.89,1.86
KIC 2448534,22.28,3.52
KIC 2448416,18.73,1.6
KIC 2448311,23.7,1.7
KIC 2448186,14.79,1.15
KIC 2447838,10.46,0.86
KIC 2446934,25.58,2.1
KIC 2445782,27.41,1.87
KIC 2445329,18.34,1.35
KIC 2445019,33.75,2.98
KIC 2444597,32.6,1.21
KIC 2444517,26.3,2.48
KIC 2444406,16.66,1.37
KIC 2443935,34.22,1.49
KIC 2443364,35.68,2.82
KIC 2443037,11.53,0.83
KIC 2442866,2.88,0.2
KIC 2442210,8.09,0.59
KIC 2442165,13.43,0.92
KIC 2442004,8.74,0.64
KIC 2441989,38.24,2.81
KIC 2441891,15.32,1.11
KIC 2441562,9.97,0.69
KIC 2441409,25.05,1.78
KIC 2439094,13.24,1.06
KIC 2438873,0.47,
KIC 2438588,20.09,2.47
KIC 2425537,21.66,1.88
KIC 2425184,18.6,1.54
KIC 2424688,10.9,0.73
KIC 2424309,30.84,2.39
KIC 2424302,24.88,2.36
KIC 2424289,15.53,1.27
KIC 2423951,10.61,0.76
KIC 2423839,12.35,0.89
KIC 2423549,40.14,4.3
KIC 2423052,30.84,4.05
KIC 2422920,46.43,7.2
KIC 2311842,19.39,1.49
KIC 2311578,11.06,0.88
KIC 2311508,19.39,1.51
KIC 2311350,9.11,0.66
KIC 2309152,28.97,3.12
KIC 2307837,9.17,0.67
KIC 2307249,5.3,0.37
KIC 2305760,19.8,1.73
KIC 2304757,24.2,1.74
KIC 2304140,17.11,1.34
KIC 2303311,24.54,1.85
KIC 2302108,11.45,0.85
KIC 2301872,22.59,1.91
KIC 2300770,21.51,2.1
KIC 2300440,20.78,1.68
KIC 2300039,1.69,0.11
KIC 2299823,7.5,0.55
KIC 2299540,25.4,2.49
KIC 2298664,17.23,1.38
KIC 2285481,31.27,2.84
KIC 2284882,15.11,1.25
KIC 2284312,29.38,2.9
KIC 2283703,2.47,0.17
KIC 2283092,33.75,2.63
KIC 2282944,32.15,1.15
KIC 2282712,19.79,1.5
KIC 2282652,14.69,1.19
KIC 2168638,18.73,1.57
KIC 2167693,17.35,1.24
KIC 2166534,33.05,1.36
KIC 2163634,29.59,2.27
KIC 2163610,20.78,2.39
KIC 2163101,25.05,2.07
KIC 2162907,26.3,1.76
KIC 2162268,10.98,0.73
KIC 2161648,31.7,1.75
KIC 2161569,20.78,1.89
KIC 2160105,16.88,1.42
KIC 2159486,5.61,0.44
KIC 2158543,20.21,1.62
KIC 2157676,24.71,2.12
KIC 2157356,13.52,0.95
KIC 2156848,16.08,1.35
KIC 2156807,28.38,2.54
KIC 2156718,21.51,1.74
KIC 2156061,29.38,3.06
KIC 2142451,33.29,1.85
KIC 2142372,18.47,1.5
KIC 2142091,12.88,0.91
KIC 2141193,20.49,1.6
KIC 2141179,21.81,2.22
KIC 2141150,24.37,1.78
KIC 2140909,37.98,4.77
KIC 2140621,34.22,3.18
KIC 2140389,0.96,0.07
KIC 2021157,9.69,0.74
KIC 2020830,16.3,1.23
KIC 2020638,18.09,1.41
KIC 2020185,21.21,1.64
KIC 2019481,28.98,3.55
KIC 2019316,45.79,3.8
KIC 2018930,21.66,1.81
KIC 2018492,28.78,1.97
KIC 2018383,30.21,1.37
KIC 2017659,19.25,1.66
KIC 2016979,17.11,1.54
KIC 2016599,15.21,1.24
KIC 2016219,17.35,1.58
KIC 2015767,19.25,1.7
KIC 2015703,21.81,1.61
KIC 2015302,28.38,1.99
KIC 2015124,34.7,5.76
KIC 2015098,26.12,2.7
KIC 2015025,10.17,0.75
KIC 2014203,10.75,0.85
KIC 2014087,27.42,2.27
KIC 2014065,20.21,1.53
KIC 2013754,4.85,0.34
KIC 2013627,14.1,1.16
KIC 2013577,25.23,2.2
KIC 2013284,21.36,1.77
KIC 2012731,35.93,3.14
KIC 2012631,31.06,2.49
KIC 2012265,33.52,1.13
KIC 2011878,13.33,1.04
KIC 2011417,44.53,5.79
KIC 2010738,26.48,1.84
KIC 2010579,27.07,3.08
KIC 1996936,26.48,2.84
KIC 1996773,8.5,0.63
KIC 1996637,24.37,3.03
KIC 1996574,20.22,1.98
KIC 1873656,10.98,0.78
KIC 1873543,11.37,0.75
KIC 1873523,20.64,1.92
KIC 1872885,1.85,0.13
KIC 1872433,23.87,1.97
KIC 1871120,37.71,3.3
KIC 1869783,26.12,1.87
KIC 1868579,37.97,3.92
KIC 1868524,9.63,0.71
KIC 1867645,11.77,0.8
KIC 1867462,17.01,1.41
KIC 1867358,31.27,2.94
KIC 1867210,16.42,1.28
KIC 1866986,36.17,2.87
KIC 1866985,12.88,1
KIC 1866924,27.04,2.14
KIC 1866535,24.54,2.13
KIC 1866058,23.54,1.87
KIC 1865925,22.42,1.67
KIC 1865663,30.42,2.28
KIC 1865477,35.43,2.91
KIC 1849590,16.08,1.17
KIC 1722506,10.53,0.75
KIC 1721911,29.18,2.24
KIC 1720673,19.66,1.45
KIC 1720670,14.59,1.27
KIC 1720196,12.35,0.9
KIC 1719358,13.61,1.05
KIC 1719166,17.59,1.36
KIC 1718071,21.37,2.03
KIC 1717999,28.98,2.24
KIC 1717515,26.12,2.62
KIC 1701553,27.23,2.36
KIC 1577265,15,1.23
KIC 1574944,17.47,1.45
KIC 1573478,17.84,1.47
KIC 1572802,0.37,
KIC 1572433,35.43,5.18
KIC 1571364,20.35,1.56
KIC 1571003,9.69,0.69
KIC 1570915,12.18,0.97
KIC 1569682,17.11,2.11
KIC 1435987,15.53,1.13
KIC 1435260,21.81,1.89
KIC 1435229,23.54,1.7
KIC 1434976,31.06,3.44
KIC 1433104,24.03,1.89
KIC 1433040,28.19,2.34
KIC 1432847,17.35,1.41
KIC 1432745,21.81,1.7
KIC 1432700,30.84,1.6
KIC 1431116,39.04,3.31
KIC 1431060,40.14,2.62
KIC 1430893,16.88,1.21
KIC 1430349,31.93,4.51
KIC 1430330,32.38,2.28
KIC 1429921,23.21,1.59
KIC 1429893,33.75,3.16
KIC 1429153,21.82,2.27
KIC 12984138,11.85,0.85
KIC 1297303,27.42,3.18
KIC 1297166,18.99,1.5
KIC 1297058,27.23,2.14
KIC 1296787,9.83,0.68
KIC 1295289,9.63,0.7
KIC 1295195,21.96,1.83
KIC 1294535,36.18,5.85
KIC 1293993,20.78,1.83
KIC 1293907,26.3,2.13
KIC 1293861,32.6,1.6
KIC 12934814,45.79,3.15
KIC 1292688,43.02,4.63
KIC 12884971,25.94,1.83
KIC 12884662,23.21,2.41
KIC 12835232,1.87,0.13
KIC 12834265,21.07,1.62
KIC 12834147,30.63,1.19
KIC 12834073,25.76,1.96
KIC 12834006,20.78,1.53
KIC 12833756,21.66,2.1
KIC 12785321,33.06,2.33
KIC 12785173,27.6,2.07
KIC 12784183,17.96,1.3
KIC 12784112,23.05,1.61
KIC 12783393,17.59,1.42
KIC 12783364,1.81,0.12
KIC 12783153,33.97,3.07
KIC 12737398,18.47,1.42
KIC 12736892,2.62,0.18
KIC 12736891,15.53,1.23
KIC 12736837,26.66,2.06
KIC 12736731,10.68,0.76
KIC 12736718,18.34,1.5
KIC 12735805,21.66,1.96
KIC 12735504,42.72,7.14
KIC 12735457,28.98,3.16
KIC 12735339,19.66,1.55
KIC 12734875,33.29,2.79
KIC 12734617,16.18,3.35
KIC 12734424,21.66,1.72
KIC 12734110,38.96,1.89
KIC 12691956,14.09,1.13
KIC 12691684,38.24,2.78
KIC 12691560,32.38,2.74
KIC 12690427,37.19,5.04
KIC 12690187,22.42,1.81
KIC 12690123,33.75,2.59
KIC 12689979,28.77,2.37
KIC 12689927,28.98,2
KIC 12689849,18.73,1.43
KIC 12688969,28.58,2.05
KIC 12688834,18.99,1.34
KIC 12688477,46.43,7.22
KIC 12647725,11.45,0.87
KIC 12647485,29.17,2.82
KIC 12647418,7.82,0.55
KIC 12647412,8.74,0.63
KIC 12646518,20.93,1.99
KIC 12646439,22.74,1.78
KIC 12646340,26.85,2.16
KIC 12646304,16.19,1.33
KIC 12645687,33.29,2.39
KIC 12645637,20.35,1.65
KIC 12645081,25.58,1.99
KIC 12645045,27.61,2.57
KIC 12644990,16.41,1.24
KIC 12644712,23.87,1.68
KIC 12644136,0.79,0.05
KIC 12643996,44.85,3.35
KIC 12643681,12.7,0.86
KIC 12603199,35.43,2.58
KIC 12602778,20.78,1.86
KIC 12602765,20.93,2.09
KIC 12602717,29.38,2.53
KIC 12602562,23.87,1.75
KIC 12602191,12.97,1.01
KIC 12602109,30.21,4.63
KIC 12601939,0.87,0.06
KIC 12601861,21.51,1.99
KIC 12601149,29.17,4.82
KIC 12600817,13.43,0.96
KIC 12600703,31.93,2.39
KIC 12600256,24.03,2.27
KIC 12600143,17.35,1.3
KIC 12600116,15,1.13
KIC 12599998,2.44,0.17
KIC 12599564,27.8,2.16
KIC 12599530,14.09,1.1
KIC 12599435,11.53,1.07
KIC 12599416,16.64,1.28
KIC 12598941,24.88,1.8
KIC 12598901,51.52,5.35
KIC 12598384,26.85,2
KIC 12557553,8.56,0.63
KIC 12557061,14.19,1.03
KIC 12556969,18.21,1.4
KIC 12556897,8.62,0.63
KIC 12556814,39.58,4.09
KIC 12556374,13.71,0.95
KIC 12556355,29.59,2.79
KIC 12556280,23.21,1.87
KIC 12556065,29.79,2.29
KIC 12555779,24.88,1.79
KIC 12554966,41.84,4.06
KIC 12554308,23.21,1.61
KIC 12554198,22.27,1.67
KIC 12553312,44.23,4.23
KIC 12553184,36.17,1.56
KIC 12552869,26.66,2.28
KIC 12552699,50.45,3.73
KIC 12509296,21.07,1.69
KIC 12509249,19.12,1.62
KIC 12509162,27.8,3.33
KIC 12509131,42.43,7.65
KIC 12508918,22.89,1.88
KIC 12507882,25.23,1.8
KIC 12507565,19.12,1.5
KIC 12506997,16.07,1.18
KIC 12506985,21.07,1.73
KIC 12506956,23.87,2.35
KIC 12506813,33.76,3.9
KIC 12506626,34.93,1.65
KIC 12506604,13.43,0.97
KIC 12506476,12.02,0.84
KIC 12505998,27.04,4.98
KIC 12505793,37.97,4.49
KIC 12505701,50.45,3.53
KIC 12505635,14.49,1.15
KIC 12505418,27.42,2
KIC 12505250,36.43,2.51
KIC 12505235,19.12,1.41
KIC 12505157,17.96,1.31
KIC 12505054,28.38,2.21
KIC 12505044,35.43,2.82
KIC 12504315,23.05,2.06
KIC 12470795,32.15,2.24
KIC 12470793,15.42,1.21
KIC 12470376,27.8,2.5
KIC 12470240,34.22,3.19
KIC 12470124,28.38,2.01
KIC 12469797,25.05,1.98
KIC 12460097,19.79,1.69
KIC 12460040,32.81,1.44
KIC 12459896,20.92,1.61
KIC 12459857,33.98,2.13
KIC 12459760,33.06,2.37
KIC 12459560,36.18,6.44
KIC 12458985,18.47,1.42
KIC 12458748,21.21,1.62
KIC 12458656,14.29,1.27
KIC 12458323,34.7,2.96
KIC 12458157,11.53,0.81
KIC 12457511,12.88,1.01
KIC 12456781,11.53,1.19
KIC 12456471,27.61,2.35
KIC 12456401,28.78,2.3
KIC 12456181,28.98,2.54
KIC 12456099,34.94,4.22
KIC 12456050,17.35,1.52
KIC 12455597,19.25,1.78
KIC 12455251,30.63,3.01
KIC 12454846,21.07,1.6
KIC 12454479,24.54,2.57
KIC 12454098,27.04,3.26
KIC 12454007,23.21,1.63
KIC 12453791,23.38,1.77
KIC 12453624,2.46,0.17
KIC 12418737,46.11,3.11
KIC 12418315,24.54,1.93
KIC 12418004,20.35,1.7
KIC 12417798,14.69,1.18
KIC 12417246,32.83,2.43
KIC 12417224,36.68,3.57
KIC 12417152,36.94,2.82
KIC 12407736,29.18,2.24
KIC 12407380,14.8,1.14
KIC 12406579,15.42,1.2
KIC 12406326,41.27,6.37
KIC 12405814,23.54,1.69
KIC 12405670,20.63,1.61
KIC 12405531,1.22,0.08
KIC 12405514,25.58,1.91
KIC 12405321,20.52,1.83
KIC 12404756,40.42,6.38
KIC 12404527,28.78,2.05
KIC 12404396,27.03,3.14
KIC 12404369,19.12,1.5
KIC 12404245,26.67,2.13
KIC 12404077,23.87,2.09
KIC 12403990,24.54,1.71
KIC 12403956,11.61,0.79
KIC 12403318,35.68,2.43
KIC 12402847,21.67,2.3
KIC 12402748,38.24,2.86
KIC 12402405,35.44,4.13
KIC 12402393,16.19,1.63
KIC 12402078,16.99,1.29
KIC 12401663,32.38,2.28
KIC 12401441,15.97,1.26
KIC 12401256,29.79,3.25
KIC 12401027,12.18,0.92
KIC 12400940,25.76,2.06
KIC 12400695,27.42,4.02
KIC 12400394,33.99,2.65
KIC 12368066,28.58,2.84
KIC 12367118,37.97,4.85
KIC 12366989,46.11,3.09
KIC 12366506,10.98,0.73
KIC 12366436,18.21,1.52
KIC 12366305,10.75,0.71
KIC 12365904,14,1.14
KIC 12365759,33.99,3.82
KIC 12365726,25.58,1.91
KIC 12365719,0.84,0.06
KIC 12365661,43.32,5.47
KIC 12357155,25.94,1.77
KIC 12356588,14.79,1.08
KIC 12356546,25.4,1.78
KIC 12356535,0.8,0.05
KIC 12356489,12.02,0.96
KIC 12356350,14.49,1.26
KIC 12356317,24.71,2.04
KIC 12356051,15.64,1.18
KIC 12355752,24.88,1.91
KIC 12355633,9.11,0.71
KIC 12355580,17.59,1.45
KIC 12355558,14,1.51
KIC 12354616,23.54,2.1
KIC 12354305,37.71,7.02
KIC 12354053,28.98,2.64
KIC 12353946,14.8,1.12
KIC 12353932,13.9,1.11
KIC 12353640,33.52,2.69
KIC 12352115,37.97,0.14
KIC 12351781,26.85,2.28
KIC 12351546,11.69,0.9
KIC 12351487,28.38,2.1
KIC 12351281,18.09,1.39
KIC 12351104,26.12,2.09
KIC 12351098,27.04,2.61
KIC 12350962,35.92,2.48
KIC 12350839,41.84,3.44
KIC 12350793,45.79,3.97
KIC 12350623,15.11,1.24
KIC 12350413,15,1.09
KIC 12349887,22.74,2.44
KIC 12349867,44.23,5.53
KIC 12349863,25.58,1.94
KIC 12349577,23.37,1.95
KIC 12317824,27.42,2.07
KIC 12317612,10.32,0.78
KIC 12317124,28.78,2.68
KIC 12316827,29.79,2.37
KIC 12316789,28.58,2.12
KIC 12316768,28.18,2.58
KIC 12316635,43.92,3.84
KIC 12316586,17.47,1.52
KIC 12316440,26.67,1.85
KIC 12316241,14.29,1.18
KIC 12315319,37.71,2.98
KIC 12315227,34.46,3.1
KIC 12314920,15.64,1.19
KIC 12314839,36.43,3.58
KIC 12314646,2.71,0.2
KIC 12314028,23.87,1.71
KIC 12307110,29.18,3.25
KIC 12307096,25.57,2.29
KIC 12307004,16.19,1.23
KIC 12306989,14.49,1.16
KIC 12306983,24.2,1.83
KIC 12306931,19.52,1.44
KIC 12306774,20.63,1.64
KIC 12306666,35.19,3.81
KIC 12306578,34.22,3.21
KIC 12306501,30,2.54
KIC 12306384,43.92,4.69
KIC 12306142,25.58,2.07
KIC 12305916,25.4,1.93
KIC 12305849,5.23,0.36
KIC 12305743,13.24,1.16
KIC 12305680,41.27,4.23
KIC 12304361,13.52,1
KIC 12304356,13.52,1.17
KIC 12304013,18.86,1.36
KIC 12303780,23.21,1.63
KIC 12303490,30.84,2.3
KIC 12302918,9.23,0.66
KIC 12302378,26.12,2.41
KIC 12300863,30,2.49
KIC 12300851,11.85,0.88
KIC 12300839,28.97,2.59
KIC 12300545,23.54,2.11
KIC 12300434,27.99,2.19
KIC 12300377,16.3,1.33
KIC 12268621,27.99,2.32
KIC 12268365,27.61,2.24
KIC 12268054,13.43,1.03
KIC 12268021,11.37,0.86
KIC 12267443,18.47,1.4
KIC 12267219,15.1,1.06
KIC 12266883,17.47,1.28
KIC 12266099,24.03,2.06
KIC 12265967,33.95,1.72
KIC 12265503,28.19,2.5
KIC 12265462,25.76,1.9
KIC 12265362,38.5,3.08
KIC 12265246,11.85,0.84
KIC 12264593,43.92,3.32
KIC 12258704,17.23,1.41
KIC 12258225,0.93,0.06
KIC 12258055,2.71,0.18
KIC 12257338,29.79,2.42
KIC 12257256,26.85,3.47
KIC 12257237,10.17,0.7
KIC 12257167,37.97,2.74
KIC 12256580,33.29,2.68
KIC 12256574,23.87,1.83
KIC 12256197,13.9,1.08
KIC 12256187,26.67,1.84
KIC 12256112,23.38,1.65
KIC 12256096,21.51,1.81
KIC 12255968,20.49,1.8
KIC 12255106,14.79,1.31
KIC 12254931,31.49,5.59
KIC 12254721,33.75,1.68
KIC 12254596,18.21,1.41
KIC 12254110,2.39,0.16
KIC 12254051,16.19,1.23
KIC 12254050,11.37,0.76
KIC 12253955,27.41,3.02
KIC 12253855,17.23,1.33
KIC 12252762,30.84,2.43
KIC 12252697,31.71,1.37
KIC 12251956,30.42,5.22
KIC 12251954,32.83,3.06
KIC 12251699,53.33,5.98
KIC 12251688,24.37,2.54
KIC 12251604,27.41,2.04
KIC 12218996,25.05,2.27
KIC 12218994,46.43,3.25
KIC 12218842,28.76,1.84
KIC 12218211,20.92,2.06
KIC 12218098,17.96,1.41
KIC 12217622,28.19,1.94
KIC 12217342,37.71,3.03
KIC 12216897,28.58,1.09
KIC 12216701,8.21,0.59
KIC 12216327,11.61,0.84
KIC 12216258,18.6,1.45
KIC 12215705,22.11,1.73
KIC 12215430,24.54,1.84
KIC 12215240,20.07,1.51
KIC 12215093,23.05,4.11
KIC 12214450,19.52,1.99
KIC 12214389,23.54,1.66
KIC 12214368,28.19,2.09
KIC 12208347,25.94,2.06
KIC 12207651,12.88,1.22
KIC 12207575,31.06,1.25
KIC 12207550,25.58,1.96
KIC 12207432,1.67,0.11
KIC 12207425,23.87,1.82
KIC 12207215,12.18,1.01
KIC 12207013,20.64,2.16
KIC 12206612,24.88,2.27
KIC 12205950,31.49,3.22
KIC 12204988,38.77,3.57
KIC 12204948,35.19,3.76
KIC 12204886,31.49,2.4
KIC 12204738,38.77,2.33
KIC 12204572,25.93,1.93
KIC 12203990,26.3,1.81
KIC 12203805,23.21,2.09
KIC 12203662,4.08,0.29
KIC 12203450,33.99,2.52
KIC 12203198,24.88,2.12
KIC 12202958,33.06,2.52
KIC 12201933,17.84,1.45
KIC 12201892,17.11,1.26
KIC 12201508,25.05,1.9
KIC 12200438,17.72,1.6
KIC 12170282,22.11,1.8
KIC 12170052,20.78,1.6
KIC 12169787,11.53,0.82
KIC 12169505,20.49,2.1
KIC 12169298,28.78,2.04
KIC 12169071,15.12,1.38
KIC 12169052,23.38,2.03
KIC 12168907,19.79,1.43
KIC 12168328,23.21,1.64
KIC 12168275,35.68,3.43
KIC 12167945,26.67,2.13
KIC 12167848,14.49,1.06
KIC 12167734,16.41,1.19
KIC 12167133,35.19,1.2
KIC 12166913,9.9,0.73
KIC 12166755,23.21,1.63
KIC 12166457,1.28,0.09
KIC 12166343,30.21,2.44
KIC 12166245,29.59,2.93
KIC 12165489,31.49,3.31
KIC 12164952,24.71,1.81
KIC 12164740,0.89,0.05
KIC 12164164,15.53,1.26
KIC 12159988,12.44,0.85
KIC 12159742,22.42,1.66
KIC 12159633,52.96,6.72
KIC 12159044,10.46,0.77
KIC 12158722,10.32,0.73
KIC 12158378,18.86,1.6
KIC 12158032,20.21,1.67
KIC 12157846,23.87,1.81
KIC 12157744,25.76,1.81
KIC 12157134,43.32,3.28
KIC 12157004,32.6,2.48
KIC 12156321,53.33,4.58
KIC 12155309,9.9,0.72
KIC 12155094,17.47,1.39
KIC 12155069,27.61,1.92
KIC 12154539,31.06,2.96
KIC 12154321,19.25,1.54
KIC 12154185,28.38,2.42
KIC 12154155,14,1.04
KIC 12153398,16.65,1.41
KIC 12153351,31.06,2.12
KIC 12153308,12.44,0.88
KIC 12153006,40.42,3.42
KIC 12152493,10.46,0.8
KIC 12150896,19.93,1.73
KIC 12150719,20.37,2.75
KIC 12122143,35.68,2.96
KIC 12121932,14.01,1.5
KIC 12121658,37.97,3.17
KIC 12121582,38.77,3.03
KIC 12121461,27.41,2.15
KIC 12120764,27.04,1.97
KIC 12120748,22.27,1.97
KIC 12120650,30.63,2.92
KIC 12120052,20.78,1.83
KIC 12119841,21.66,1.68
KIC 12119463,26.85,3.01
KIC 12119180,22.58,1.69
KIC 12119095,19.12,1.9
KIC 12118993,0.54,0.04
KIC 12118836,37.97,2.93
KIC 12117285,20.21,1.61
KIC 12116112,40.7,2.59
KIC 12115856,27.8,2.59
KIC 12115807,12.1,0.83
KIC 12115586,25.05,1.98
KIC 12115473,30.2,1.4
KIC 12115387,20.35,1.8
KIC 12111335,28.98,2.1
KIC 12111327,35.18,3.47
KIC 12111159,14.9,1.45
KIC 12111067,30,2.63
KIC 12110941,37.19,3.36
KIC 12110798,17.59,1.48
KIC 12110418,13.8,0.93
KIC 12110355,14.79,1.07
KIC 12110286,16.31,1.59
KIC 12110075,36.18,2.8
KIC 12109999,31.49,2.49
KIC 12109987,17.96,1.49
KIC 12109935,16.64,1.24
KIC 12109472,34.22,2.61
KIC 12109176,33.52,4.36
KIC 12108985,24.2,2.28
KIC 12108626,33.71,1.49
KIC 12108431,16.3,1.26
KIC 12108281,26.67,1.91
KIC 12107750,28.98,2.32
KIC 12107722,39.59,6.63
KIC 12107430,41.84,6.18
KIC 12107317,14.59,1.1
KIC 12107315,17.47,1.58
KIC 12107294,35.68,3.31
KIC 12106894,16.31,1.58
KIC 12105867,1.15,0.08
KIC 12105651,19.94,1.73
KIC 12105375,30.85,5.18
KIC 12104915,26.3,1.81
KIC 12104469,20.63,1.66
KIC 12104439,31.05,1.22
KIC 12103027,30.63,3.07
KIC 12102905,0.57,0.04
KIC 12102598,27.8,2.27
KIC 12102573,2.71,0.18
KIC 12102547,19.66,1.81
KIC 12102176,21.07,1.59
KIC 12102169,32.15,2.44
KIC 12102104,36.68,5.75
KIC 12073568,7.45,0.53
KIC 12073073,25.76,1.97
KIC 12072886,16.76,1.44
KIC 12072637,29.59,2.42
KIC 12072156,20.07,1.65
KIC 12071926,38.24,4.54
KIC 12071637,21.07,1.55
KIC 12071626,28.97,1.24
KIC 12071053,2.8,0.19
KIC 12069926,11.45,0.77
KIC 12069604,21.65,0.83
KIC 12069567,41.27,7.43
KIC 12068968,30.42,3.18
KIC 12068213,20.92,1.7
KIC 12067688,21.51,1.9
KIC 12067439,15.75,1.17
KIC 12067073,28.38,4.2
KIC 12066749,21.96,1.64
KIC 12066601,13.33,1.1
KIC 12066507,14.59,1.21
KIC 12066230,26.3,2.24
KIC 12065642,21.21,1.91
KIC 12062543,25.4,2.51
KIC 12062438,27.98,2.66
KIC 12062354,38.5,3
KIC 12062263,12.53,0.97
KIC 12062060,13.9,1.1
KIC 12062049,14.49,1.11
KIC 12061985,27.8,2.13
KIC 12061443,23.54,1.68
KIC 12061376,39.31,3.96
KIC 12061325,28.98,2.29
KIC 12061183,17.84,1.3
KIC 12060925,30,2.27
KIC 12060830,20.35,1.62
KIC 12060779,16.76,1.5
KIC 12060710,16.42,1.37
KIC 12060602,14.69,1.15
KIC 12060547,28.38,2.01
KIC 12059995,18.34,1.44
KIC 12059865,24.03,1.8
KIC 12058817,12.79,0.96
KIC 12058326,28.98,3.57
KIC 12057006,35.92,5.14
KIC 12056765,20.07,1.89
KIC 12056457,18.6,1.44
KIC 12056160,30.42,2.76
KIC 12056044,30,2.34
KIC 12055805,35.43,3.2
KIC 12055458,15.21,1.2
KIC 12055392,19.93,1.78
KIC 12055280,23.54,1.99
KIC 12055234,29.38,2.06
KIC 12055214,25.58,2.06
KIC 12053599,25.94,2.59
KIC 12052290,26.3,2.26
KIC 12024287,36.94,3.6
KIC 12024198,28.58,2.23
KIC 12023551,38.24,3.44
KIC 12022934,27.61,2.2
KIC 12022762,25.94,2.55
KIC 12022438,21.36,1.82
KIC 12021973,17.35,1.45
KIC 12020341,21.36,2
KIC 12020316,37.71,4.21
KIC 12019560,28.99,2.7
KIC 12019306,36.68,3.11
KIC 12018926,41.55,3.72
KIC 12018805,15.97,1.25
KIC 12018804,24.2,2.12
KIC 12018467,20.21,1.74
KIC 12018329,15.64,1.23
KIC 12017880,13.53,1.11
KIC 12017704,14.1,1.26
KIC 12017533,37.71,2.88
KIC 12017339,32.15,2.81
KIC 12013322,36.68,3.21
KIC 12013242,45.16,3.15
KIC 12013206,28.58,5
KIC 12012529,39.59,3.6
KIC 12012229,26.3,2.4
KIC 12011958,17.35,1.27
KIC 12011836,36.18,3.12
KIC 12011599,13.06,0.94
KIC 12011597,13.15,0.92
KIC 12011460,35.68,6.05
KIC 12011367,15.53,1.19
KIC 12010035,25.76,2.37
KIC 12009867,11.14,0.91
KIC 12009768,32.83,2.03
KIC 12009086,29.38,2.12
KIC 12009004,16.64,1.29
KIC 12008865,24.03,2.06
KIC 12008740,26.67,1.93
KIC 12008587,28.78,2.82
KIC 12007684,33.29,2.37
KIC 12007544,2.73,0.19
KIC 12007318,31.27,2.04
KIC 12006927,19.12,1.63
KIC 12006812,21.96,1.85
KIC 12006729,22.74,1.75
KIC 12006680,14,1.34
KIC 12006498,14.39,1.1
KIC 12006469,30.21,3.8
KIC 12006467,24.2,1.74
KIC 12005016,22.74,1.78
KIC 12004954,19.66,1.52
KIC 12003518,26.3,2.61
KIC 12003481,22.11,2.14
KIC 11975487,13.81,1.22
KIC 11975232,27.61,4.63
KIC 11974938,42.72,3.54
KIC 11974297,27.42,2.04
KIC 11974160,18.09,1.49
KIC 11973975,39.31,4
KIC 11973944,6.22,0.58
KIC 11973659,18.86,1.42
KIC 11973544,38.5,4.19
KIC 11972731,36.93,3.17
KIC 11972521,12.61,0.85
KIC 11971866,23.7,2.41
KIC 11971639,15.53,1.2
KIC 11971323,19.66,1.56
KIC 11970042,23.37,1.69
KIC 11969678,36.93,3.44
KIC 11968955,12.88,0.92
KIC 11968442,21.21,1.66
KIC 11968404,27.99,2.51
KIC 11968265,27.8,1.98
KIC 11967827,26.85,2.61
KIC 11967633,41.84,3.47
KIC 11967424,26.66,2.32
KIC 11966928,29.38,2.39
KIC 11966922,25.23,1.7
KIC 11966820,19.52,1.44
KIC 11966050,17.72,1.55
KIC 11963521,15,1.43
KIC 11963314,13.33,0.96
KIC 11963232,25.76,2.41
KIC 11962548,38.5,4.32
KIC 11962541,23.54,1.72
KIC 11962488,18.09,1.38
