Name,vsini,e_vsini,prot,e_prot,e_prot(L),e_prot(U)
TIC 300603886,7.666038768,2,,,,
TIC 140661595,7.665894287,0.704022872,,,,
TIC 30718787,7.665239577,0.591055101,,,,
TIC 349966067,7.665207747,2,,,,
TIC 30847613,7.663727579,2,,,,
TIC 300323766,7.662540544,2,,,,
TIC 55523622,7.662095879,2,,,,
TIC 176985036,7.661416286,2,,,,
TIC 375036651,7.661196794,2,,,,
TIC 374859052,7.661170889,2,,,,
TIC 40517812,7.660553177,2,,,,
TIC 29759564,7.659074088,0.602060091,,,,
TIC 271891467,7.657248701,0.717368587,,,,
TIC 349481852,7.654261649,0.74469855,,,,
TIC 271722962,7.652271922,0.900689471,,,,
TIC 177350773,7.652208166,1.006449386,,,,
TIC 294667377,7.650395796,2,,,,
TIC 177115978,7.647070746,1.0753172,,,,
TIC 140755373,7.645611312,0.801449036,,,,
TIC 293268518,7.643965701,0.509463181,,,,
TIC 293272897,7.643139028,2,,,,
TIC 364324117,7.642291199,2,,,,
TIC 29760897,7.641245118,2,,,,
TIC 220401229,7.639923781,2,,,,
TIC 167751262,7.639331872,2,,,,
TIC 177354244,7.639305709,2,,,,
TIC 55292735,7.637513898,1.355492617,,,,
TIC 350025402,7.632932849,2,,,,
TIC 177283401,7.631923203,2,,,,
TIC 150249900,7.62616236,2,,,,
TIC 231073334,7.624663343,2,,,,
TIC 364588592,7.622263947,0.541145016,,,,
TIC 271696456,7.621645333,0.465979895,,,,
TIC 142082105,7.620656116,2,,,,
TIC 55366847,7.619965102,2,,,,
TIC 139371624,7.619934717,2,,,,
TIC 38697559,7.619572825,2,,,,
TIC 176980614,7.618619172,2,,,,
TIC 31604822,7.617161808,0.523186852,,,,
TIC 141624197,7.616410265,0.522242912,,,,
TIC 350479786,7.613859352,2,,,,
TIC 364538289,7.613708285,1.491322587,,,,
TIC 231089161,7.611833598,1.630609478,,,,
TIC 167719844,7.611313497,1.246159182,,,,
TIC 382518431,7.609000724,2,,,,
TIC 339633939,7.607225265,2,,,,
TIC 293348024,7.606677136,2,,,,
TIC 167421531,7.6059209,2,,,,
TIC 364328325,7.605336468,2,,,,
TIC 391926138,7.604110612,1.026007017,,,,
TIC 141541950,7.602139635,1.700366625,,,,
TIC 278823875,7.602138818,0.464823334,,,,
TIC 31315510,7.597504733,2,,,,
TIC 220421142,7.596831157,2,,,,
TIC 177385826,7.596712808,2,,,,
TIC 30104231,7.595849821,2,,,,
TIC 349197245,7.595077404,2,,,,
TIC 38824274,7.594035665,2,,,,
TIC 177018279,7.593266752,2,,,,
TIC 38710392,7.593247653,2,,,,
TIC 349764311,7.590374319,1.918615258,,,,
TIC 220408531,7.588184089,1.025995676,,,,
TIC 260658354,7.586568212,2,,,,
TIC 40516132,7.586160757,0.929494869,,,,
TIC 231092091,7.585602075,2,,,,
TIC 220439250,7.583910663,2,,,,
TIC 300969814,7.583900727,2,,,,
TIC 279572936,7.583653805,2,,,,
TIC 364588291,7.581562481,2,,,,
TIC 358110951,7.581328417,2,,,,
TIC 140609659,7.580860694,1.017467394,,,,
TIC 55756253,7.580042651,1.443282061,,,,
TIC 220460880,7.579724323,2,,,,
TIC 293348184,7.578920017,2,,,,
TIC 278991416,7.577842882,0.835359091,,,,
TIC 299939793,7.57685942,2,,,,
TIC 38812858,7.575747512,0.671881722,,,,
TIC 31384768,7.574959821,0.693321122,,,,
TIC 279322043,7.573079856,2,,,,
TIC 388130893,7.572978497,0.509129962,,,,
TIC 370112965,7.569930337,0.700535384,,,,
TIC 278780098,7.56990708,2,,,,
TIC 176935020,7.569676616,2,,,,
TIC 142053314,7.569160548,2,,,,
TIC 29761621,7.568995514,1.951198063,,,,
TIC 388106851,7.568374506,1.169692584,,,,
TIC 167524310,7.564877093,0.99518319,,,,
TIC 278897508,7.563216337,2,,,,
TIC 350652868,7.560057945,2,,,,
TIC 150098575,7.559799653,0.586091045,,,,
TIC 140663272,7.558757831,0.881231664,,,,
TIC 38843671,7.558666938,0.633231831,,,,
TIC 33835483,7.557978962,2,,,,
TIC 220401822,7.557063277,1.10495777,,,,
TIC 38574593,7.555666295,2,,,,
TIC 167651654,7.553739327,2,,,,
TIC 167698504,7.553730024,0.573476507,,,,
TIC 279248542,7.553264549,2,,,,
TIC 349374417,7.552082224,2,,,,
TIC 55559915,7.551238446,2,,,,
TIC 150248032,7.55022914,0.465805098,,,,
TIC 300012961,7.548416953,2,,,,
TIC 31601457,7.548317919,2,,,,
TIC 349056123,7.547448588,2,,,,
TIC 220424487,7.546437661,2,,,,
TIC 231083498,7.545795453,2,,,,
TIC 260471445,7.54337616,1.454491085,,,,
TIC 55850657,7.540467113,1.23402126,,,,
TIC 140633845,7.539345651,2,,,,
TIC 294326648,7.538762513,1.451438876,,,,
TIC 277178398,7.538405418,0.472862196,,,,
TIC 177165936,7.538300835,2,,,,
TIC 31315978,7.538043126,2,,,,
TIC 30193373,7.537479876,0.610228724,,,,
TIC 31602636,7.537031369,1.321962353,,,,
TIC 299945808,7.536946637,0.46601999,,,,
TIC 306508866,7.536237914,2,,,,
TIC 348898387,7.535957044,0.693664308,,,,
TIC 38632185,7.533202737,2,,,,
TIC 30637302,7.532012978,2,,,,
TIC 150167138,7.531238396,2,,,,
TIC 167696452,7.531038985,0.470177736,,,,
TIC 167089606,7.529062759,2,,,,
TIC 300969999,7.524837083,2,,,,
TIC 349153050,7.523143749,2,,,,
TIC 141808076,7.522351214,2,,,,
TIC 294625876,7.521926033,2,,,,
TIC 300159663,7.521049916,0.825692949,,,,
TIC 349966153,7.519810467,2,,,,
TIC 349273663,7.51925215,0.710161612,,,,
TIC 300868964,7.517456904,0.846076156,,,,
TIC 300708628,7.515188505,2,,,,
TIC 358156399,7.514882937,2,,,,
TIC 25153761,7.514628835,0.964056269,,,,
TIC 300289703,7.514575953,2,,,,
TIC 220398910,7.514303953,2,,,,
TIC 29780057,7.513736613,0.833030109,,,,
TIC 388131671,7.512405171,2,,,,
TIC 271797505,7.509911291,2,,,,
TIC 140688161,7.508684308,0.638635525,,,,
TIC 294206898,7.507839457,2,,,,
TIC 220401237,7.505369269,0.679959459,,,,
TIC 140970886,7.504537759,2,,,,
TIC 167571989,7.503619793,2,,,,
TIC 150249802,7.503296965,2,,,,
TIC 220412197,7.501527372,1.285155249,,,,
TIC 38633826,7.501214085,2,,,,
TIC 300709155,7.499577179,0.796359263,,,,
TIC 271697774,7.498164677,0.465326906,,,,
TIC 349910181,7.496837494,2,,,,
TIC 278777178,7.496120749,1.765800955,,,,
TIC 358110935,7.495427353,1.859907855,,,,
TIC 141713061,7.495340608,2,,,,
TIC 55501834,7.495158032,0.602745681,,,,
TIC 167693683,7.492614078,2,,,,
TIC 220475222,7.492301073,0.571646582,,,,
TIC 300707068,7.49160815,2,,,,
TIC 373924662,7.490304035,2,,,,
TIC 350715991,7.489575618,2,,,,
TIC 358112569,7.487449909,0.509913215,,,,
TIC 167796004,7.485593624,0.58616507,,,,
TIC 404799696,7.485187865,0.498147643,,,,
TIC 140597765,7.484770989,2,,,,
TIC 349478393,7.482955206,2,,,,
TIC 231124228,7.481065051,2,,,,
TIC 55758624,7.478848882,2,,,,
TIC 167721456,7.477884858,2,,,,
TIC 30034268,7.477413903,2,,,,
TIC 348839542,7.477245507,0.527017699,,,,
TIC 179306677,7.477145815,2,,,,
TIC 167122627,7.477141639,2,,,,
TIC 167338545,7.475769348,2,,,,
TIC 348894352,7.47512388,2,,,,
TIC 453097618,7.475033059,2,,,,
TIC 140597760,7.473642851,0.868692653,,,,
TIC 55746063,7.473074313,0.529514756,,,,
TIC 271554665,7.472636252,0.476347555,,,,
TIC 167341487,7.470254879,2,,,,
TIC 350518629,7.469964099,2,,,,
TIC 220421181,7.469804083,2,,,,
TIC 271797721,7.469373895,0.477309155,,,,
TIC 141974528,7.468049666,2,,,,
TIC 167363187,7.468030972,2,,,,
TIC 279317763,7.46701516,2,,,,
TIC 294869454,7.464839206,0.658982976,,,,
TIC 278823351,7.464221111,2,,,,
TIC 374944696,7.459761218,0.509601678,,,,
TIC 38509356,7.45930498,2,,,,
TIC 348898092,7.458251674,0.465087754,,,,
TIC 177312474,7.454647508,2,,,,
TIC 141608570,7.452990178,2,,,,
TIC 167603846,7.452281923,2,,,,
TIC 349763264,7.450835761,0.483578518,,,,
TIC 38632338,7.450690668,2,,,,
TIC 358155693,7.450052306,2,,,,
TIC 271639197,7.449524175,2,,,,
TIC 300287989,7.449364538,2,,,,
TIC 278780106,7.446240472,1.346283754,,,,
TIC 339733174,7.445672605,2,,,,
TIC 231086179,7.444617771,2,,,,
TIC 55786106,7.444505597,0.693451585,,,,
TIC 349965442,7.444460478,0.870243335,,,,
TIC 309618579,7.444370744,0.849657877,,,,
TIC 391923421,7.442158856,2,,,,
TIC 300557248,7.440972518,2,,,,
TIC 370236956,7.44070482,1.086644338,,,,
TIC 55604182,7.440246177,0.465304284,,,,
TIC 177283229,7.439197711,2,,,,
TIC 177253136,7.438996954,2,,,,
TIC 350026531,7.436797522,0.826443509,,,,
TIC 150249921,7.436536038,2,,,,
TIC 309614595,7.43601155,0.598839894,,,,
TIC 38699578,7.435452859,0.490982622,,,,
TIC 299945072,7.434459471,0.484520806,,,,
TIC 374858741,7.432560248,0.801915125,,,,
TIC 349832021,7.431838437,0.494272945,,,,
TIC 300972131,7.429836288,2,,,,
TIC 349096767,7.428258113,1.270519803,,,,
TIC 141435758,7.428227905,0.480821553,,,,
TIC 349973412,7.426310356,1.571473221,,,,
TIC 38761560,7.424852753,2,,,,
TIC 231073116,7.424014826,0.480991601,,,,
TIC 287328069,7.42018515,1.271472051,,,,
TIC 30643700,7.418805293,2,,,,
TIC 278898441,7.41715275,2,,,,
TIC 404972061,7.415295975,1.789105631,,,,
TIC 29831683,7.415084643,2,,,,
TIC 55605035,7.414713366,1.921056872,,,,
TIC 167750279,7.413580459,0.789266317,,,,
TIC 350583068,7.412467731,2,,,,
TIC 348843571,7.411652245,2,,,,
TIC 150188097,7.409921665,1.166804983,,,,
TIC 349273807,7.409554494,2,,,,
TIC 350143864,7.409502844,0.677335049,,,,
TIC 278823747,7.408615929,0.46485143,,,,
TIC 279429931,7.40841949,2,,,,
TIC 220421533,7.408255084,2,,,,
TIC 29828780,7.407596679,0.619147792,,,,
TIC 294665485,7.407501785,2,,,,
TIC 140662476,7.407282848,2,,,,
TIC 349790852,7.406821613,1.63976991,,,,
TIC 38458746,7.406280628,2,,,,
TIC 40978005,7.405935641,2,,,,
TIC 141473325,7.403316362,2,,,,
TIC 279513753,7.403191564,2,,,,
TIC 55664730,7.402547183,0.466274859,,,,
TIC 349525358,7.400331377,2,,,,
TIC 278823946,7.400144748,0.498505398,,,,
TIC 271976858,7.400021871,2,,,,
TIC 38572532,7.39794915,1.512542344,,,,
TIC 358154919,7.397401187,0.752859285,,,,
TIC 388128310,7.397385756,2,,,,
TIC 38845917,7.395971327,2,,,,
TIC 388127893,7.395502969,1.202663947,,,,
TIC 31506617,7.395428927,2,,,,
TIC 176873680,7.394908738,0.873211045,,,,
TIC 33863953,7.394622211,2,,,,
TIC 176959345,7.393945823,2,,,,
TIC 55741052,7.391880789,2,,,,
TIC 348899676,7.390501419,1.564522458,,,,
TIC 29779346,7.389542819,2,,,,
TIC 55300052,7.387548605,0.472846215,,,,
TIC 300814409,7.386617429,2,,,,
TIC 374858072,7.386127303,0.873218558,,,,
TIC 38827449,7.385701091,1.082004158,,,,
TIC 300741196,7.384303808,2,,,,
TIC 38710509,7.38401574,2,,,,
TIC 348957013,7.383803736,1.104398797,,,,
TIC 388130300,7.382854446,0.551738484,,,,
TIC 349271734,7.382555951,2,,,,
TIC 150248922,7.381184555,0.530911224,,,,
TIC 358178027,7.379431483,0.464899725,,,,
TIC 300709083,7.378085918,2,,,,
TIC 30111259,7.377715742,1.706592635,,,,
TIC 300323730,7.37573867,2,,,,
TIC 349969327,7.372229438,2,,,,
TIC 177116685,7.37214332,2,,,,
TIC 29780682,7.371503142,2,,,,
TIC 177167027,7.371490148,2,,,,
TIC 31601338,7.371141245,2,,,,
TIC 389667736,7.368600703,0.771881021,,,,
TIC 40795934,7.368588662,2,,,,
TIC 271905445,7.367032076,1.632745125,,,,
TIC 177241518,7.366315802,2,,,,
TIC 278731720,7.364736671,2,,,,
TIC 140634422,7.363695209,1.201704889,,,,
TIC 300866871,7.362937145,2,,,,
TIC 38707949,7.362498811,0.471104726,,,,
TIC 278823546,7.359265157,1.841558866,,,,
TIC 271696427,7.357688803,2,,,,
TIC 177039581,7.356171274,0.466842149,,,,
TIC 349373905,7.354483797,2,,,,
TIC 349765504,7.354302829,0.983455838,,,,
TIC 281496138,7.353480864,1.098653166,,,,
TIC 141546481,7.352908456,0.777412224,,,,
TIC 260710669,7.352874398,2,,,,
TIC 150437688,7.350856829,2,,,,
TIC 299941361,7.348858478,2,,,,
TIC 300384401,7.348529427,1.962493948,,,,
TIC 300708775,7.348121365,0.617573865,,,,
TIC 300740479,7.344464938,2,,,,
TIC 300656687,7.344234366,2,,,,
TIC 350026673,7.343343243,1.262907657,,,,
TIC 349832700,7.343198859,0.853077415,,,,
TIC 300743539,7.342587606,2,,,,
TIC 141683051,7.341140653,0.58875048,,,,
TIC 140801831,7.340915928,0.545632098,,,,
TIC 391926510,7.340098373,2,,,,
TIC 348898135,7.33956112,0.671282744,,,,
TIC 29758986,7.339519662,0.53198453,,,,
TIC 150190516,7.338803985,2,,,,
TIC 300655494,7.338587126,1.625911197,,,,
TIC 140658728,7.336560954,2,,,,
TIC 358155071,7.336307651,1.676756294,,,,
TIC 220436741,7.335589325,0.46495655,,,,
TIC 349833588,7.334682516,2,,,,
TIC 271696851,7.333518957,2,,,,
TIC 349057673,7.332594757,2,,,,
TIC 177077320,7.331706999,1.024809183,,,,
TIC 294926641,7.329413575,0.669143034,,,,
TIC 55556583,7.329200401,1.80517904,,,,
TIC 300326021,7.328904402,2,,,,
TIC 388106453,7.327787193,2,,,,
TIC 38697411,7.326206424,0.483548343,,,,
TIC 350716054,7.326141321,2,,,,
TIC 381952543,7.324426082,1.428264284,,,,
TIC 349410758,7.323025746,0.774999716,,,,
TIC 150190986,7.321654279,2,,,,
TIC 349371640,7.321468711,0.487077211,,,,
TIC 294781547,7.320966747,0.554545459,,,,
TIC 177080502,7.319988323,0.910383392,,,,
TIC 150167620,7.317940164,2,,,,
TIC 149539765,7.317878161,0.520338608,,,,
TIC 220421998,7.317873798,0.778979214,,,,
TIC 55662879,7.317420759,0.481735898,,,,
TIC 300384245,7.316296829,2,,,,
TIC 220425467,7.315955116,2,,,,
TIC 279322957,7.315120008,2,,,,
TIC 271891720,7.314966402,0.953840779,,,,
TIC 391926028,7.314758987,0.46563216,,,,
TIC 140575980,7.313326228,2,,,,
TIC 38812745,7.313307489,1.182448323,,,,
TIC 348996229,7.312486603,0.856807206,,,,
TIC 294398238,7.311490942,2,,,,
TIC 140599886,7.311171308,0.754244928,,,,
TIC 271722809,7.310850518,0.933191415,,,,
TIC 348839490,7.310058209,0.765826907,,,,
TIC 150392423,7.309700186,1.762052426,,,,
TIC 29781756,7.309604548,0.662758236,,,,
TIC 55651711,7.309547675,2,,,,
TIC 349091433,7.309420453,0.618859863,,,,
TIC 340007198,7.308986705,2,,,,
TIC 374860858,7.308749901,0.731935344,,,,
TIC 349835183,7.308685669,0.741710629,,,,
TIC 29780451,7.308529534,0.554985597,,,,
TIC 231075688,7.307797667,0.96080723,,,,
TIC 350145571,7.305923638,2,,,,
TIC 167554282,7.305370833,0.465222264,,,,
TIC 300015601,7.304035981,0.739008669,,,,
TIC 142106624,7.303875956,2,,,,
TIC 149038255,7.303153905,1.379015188,,,,
TIC 278863895,7.302704988,0.579545448,,,,
TIC 381925067,7.302378238,0.634445455,,,,
TIC 300159577,7.301171486,2,,,,
TIC 349910400,7.30114986,2,,,,
TIC 349784732,7.300885511,0.511355966,,,,
TIC 375037255,7.300765117,2,,,,
TIC 176982355,7.299734539,1.578742325,,,,
TIC 141608896,7.297894454,1.32703204,,,,
TIC 38679159,7.296545052,2,,,,
TIC 349092614,7.295992519,2,,,,
TIC 167204286,7.295795019,2,,,,
TIC 300709431,7.294801556,1.948678214,,,,
TIC 375063609,7.29387027,1.80923725,,,,
TIC 141545060,7.293038854,2,,,,
TIC 300812089,7.292962777,2,,,,
TIC 279513731,7.292886023,2,,,,
TIC 38813176,7.291457252,2,,,,
TIC 350445762,7.29128344,0.811750185,,,,
TIC 300560372,7.290938634,2,,,,
TIC 293164983,7.290687544,1.877417492,,,,
TIC 29758921,7.289206831,2,,,,
TIC 38574600,7.288571502,2,,,,
TIC 294670428,7.288026242,0.907935084,,,,
TIC 271998936,7.287591525,1.522155058,,,,
TIC 404965933,7.286449192,2,,,,
TIC 404973043,7.283621756,0.762333451,,,,
TIC 31271140,7.28232304,2,,,,
TIC 167164342,7.280363646,0.951304023,,,,
TIC 29781234,7.280259255,0.971249602,,,,
TIC 350142139,7.279531004,1.809681997,,,,
TIC 260605095,7.279243123,0.584760084,,,,
TIC 220408088,7.279159082,2,,,,
TIC 139371572,7.278633702,1.746161407,,,,
TIC 167417235,7.278282819,2,,,,
TIC 299898153,7.277083885,2,,,,
TIC 167655573,7.277009669,0.465021832,,,,
TIC 167422005,7.276847108,0.593272426,,,,
TIC 391905405,7.276724351,1.270186514,,,,
TIC 141473170,7.275945688,0.951960821,,,,
TIC 350098229,7.273326148,2,,,,
TIC 300739412,7.272889487,0.560906328,,,,
TIC 279249415,7.272349433,2,,,,
TIC 38606137,7.271889784,2,,,,
TIC 167691876,7.268525007,0.69185109,,,,
TIC 300245024,7.267193793,0.908487367,,,,
TIC 38632834,7.26382708,1.891938596,,,,
TIC 375036395,7.263712048,2,,,,
TIC 339670989,7.262880609,0.525651714,,,,
TIC 300160400,7.262408058,0.734008018,,,,
TIC 220407775,7.261907256,2,,,,
TIC 220425034,7.261439106,1.503274587,,,,
TIC 55293398,7.260140573,1.991097196,,,,
TIC 349158058,7.259986726,0.816924425,,,,
TIC 167600793,7.259945003,2,,,,
TIC 179305716,7.259786431,2,,,,
TIC 55403258,7.25805294,0.872642017,,,,
TIC 358158928,7.253153719,2,,,,
TIC 38813258,7.252632631,1.585100207,,,,
TIC 348996736,7.252295501,2,,,,
TIC 176982296,7.249796358,2,,,,
TIC 300382305,7.249054786,2,,,,
TIC 294784740,7.248633766,0.589124644,,,,
TIC 38574712,7.248621492,2,,,,
TIC 141806973,7.246461484,2,,,,
TIC 150358689,7.246202921,1.317828624,,,,
TIC 279424136,7.244922602,1.079900427,,,,
TIC 391893148,7.24380677,1.000219429,,,,
TIC 140972165,7.243144945,2,,,,
TIC 149601140,7.242565571,0.465443969,,,,
TIC 348957371,7.239531397,0.572892847,,,,
TIC 306469428,7.238712263,2,,,,
TIC 349787762,7.23735363,1.54025609,,,,
TIC 308545724,7.236619689,2,,,,
TIC 167338503,7.23661335,2,,,,
TIC 260654861,7.234106942,0.478225975,,,,
TIC 300969922,7.233218984,2,,,,
TIC 220398321,7.233018882,0.494805386,,,,
TIC 55663641,7.231062372,2,,,,
TIC 300867897,7.229525845,2,,,,
TIC 25155718,7.228409597,0.468482222,,,,
TIC 150167158,7.228102253,2,,,,
TIC 231120747,7.227723669,1.761950105,,,,
TIC 260537540,7.226918827,2,,,,
TIC 167342845,7.225177415,2,,,,
TIC 308452695,7.225013298,2,,,,
TIC 177285012,7.224160154,0.779489546,,,,
TIC 260610286,7.224089956,2,,,,
TIC 278826208,7.224031051,0.545319743,,,,
TIC 38509758,7.223465379,0.774724609,,,,
TIC 375057331,7.221707799,0.735744432,,,,
TIC 177118900,7.221707109,2,,,,
TIC 30401301,7.221703676,0.598932576,,,,
TIC 391903379,7.221238841,1.796933928,,,,
TIC 349831298,7.221196708,2,,,,
TIC 55664545,7.220945753,0.501092434,,,,
TIC 140596736,7.21664789,0.56432919,,,,
TIC 31269822,7.216278352,2,,,,
TIC 38828406,7.213154533,2,,,,
TIC 150322779,7.212663697,2,,,,
TIC 349767242,7.210728182,0.465278033,,,,
TIC 293219876,7.208953934,2,,,,
TIC 55604222,7.208635628,0.47437668,,,,
TIC 141526529,7.208261932,2,,,,
TIC 149601448,7.207658939,0.61423997,,,,
TIC 306508729,7.207549935,2,,,,
TIC 271998994,7.207431659,0.75211195,,,,
TIC 349310859,7.207191653,2,,,,
TIC 300604726,7.20614967,2,,,,
TIC 177079569,7.205793461,1.964470505,,,,
TIC 453100417,7.203911546,0.49673588,,,,
TIC 404972604,7.202737267,1.150941943,,,,
TIC 300140614,7.201969121,0.733052993,,,,
TIC 339634219,7.201847699,2,,,,
TIC 176985471,7.199741269,2,,,,
TIC 300704368,7.197018552,0.473302569,,,,
TIC 140608927,7.196009058,2,,,,
TIC 38698836,7.194000844,2,,,,
TIC 30312863,7.193878356,2,,,,
TIC 167204702,7.192593028,1.316133029,,,,
TIC 279248704,7.192519244,2,,,,
TIC 370038891,7.191098168,0.636990751,,,,
TIC 55850403,7.191009335,0.519848544,,,,
TIC 300035891,7.190229183,2,,,,
TIC 176930981,7.190117355,2,,,,
TIC 349155573,7.185896352,2,,,,
TIC 370041482,7.182070339,0.780001575,,,,
TIC 55758226,7.181903974,2,,,,
TIC 177388816,7.18125422,2,,,,
TIC 300243211,7.181105119,0.644211843,,,,
TIC 220457520,7.17886098,2,,,,
TIC 150359883,7.178517255,0.667155572,,,,
TIC 294668702,7.177722225,2,,,,
TIC 38761792,7.174546702,0.535432755,,,,
TIC 38605613,7.173297013,2,,,,
TIC 279248639,7.171797779,2,,,,
TIC 142082267,7.170235868,0.510864407,,,,
TIC 407616789,7.169932487,1.136386812,,,,
TIC 25154525,7.169655855,1.28781046,,,,
TIC 300743838,7.169328914,0.54258281,,,,
TIC 55651499,7.168712542,2,,,,
TIC 220405125,7.168475197,2,,,,
TIC 31604551,7.167321911,2,,,,
TIC 55664008,7.166843156,2,,,,
TIC 141687065,7.164867433,1.992637879,,,,
TIC 140687687,7.163458417,2,,,,
TIC 260636286,7.163134306,2,,,,
TIC 388128188,7.162053713,1.343368249,,,,
TIC 55403632,7.161275925,0.467965354,,,,
TIC 349832770,7.161061411,0.519752128,,,,
TIC 167365788,7.16072007,2,,,,
TIC 293973187,7.156997199,2,,,,
TIC 149629271,7.156489703,2,,,,
TIC 25153970,7.155428603,1.228124192,,,,
TIC 300158270,7.153459937,2,,,,
TIC 140576807,7.152871073,0.775624401,,,,
TIC 293345739,7.152497908,2,,,,
TIC 300868776,7.150985713,2,,,,
TIC 364302924,7.148813018,2,,,,
TIC 381976841,7.148309004,1.690018499,,,,
TIC 260658570,7.147115094,1.033379469,,,,
TIC 271905275,7.144567166,0.464822407,,,,
TIC 29781745,7.143995082,1.105513939,,,,
TIC 271797685,7.142959022,0.464858309,,,,
TIC 177035006,7.141939196,1.128276406,,,,
TIC 140760434,7.141541321,0.532582084,,,,
TIC 300557857,7.1415016,1.377220843,,,,
TIC 25195901,7.140004819,2,,,,
TIC 276788722,7.139238983,0.664785254,,,,
TIC 294667545,7.138094692,2,,,,
TIC 176875396,7.137670252,1.481773026,,,,
TIC 29760431,7.134896354,1.272587863,,,,
TIC 278728574,7.131473636,2,,,,
TIC 375035945,7.131363062,2,,,,
TIC 150163995,7.131329149,2,,,,
TIC 350183471,7.13011655,1.912564718,,,,
TIC 220422429,7.129705124,0.617989952,,,,
TIC 381948715,7.129315234,0.558450352,,,,
TIC 364538586,7.128103797,1.534661359,,,,
TIC 262610156,7.127326813,2,,,,
TIC 300708339,7.12498659,2,,,,
TIC 55297503,7.123498253,2,,,,
TIC 140634311,7.12301556,0.793451809,,,,
TIC 177171072,7.12224802,0.754935553,,,,
TIC 177284055,7.121031057,2,,,,
TIC 271890825,7.119937316,0.523721782,,,,
TIC 55292286,7.119493986,0.479003771,,,,
TIC 271893618,7.119165161,1.198910735,,,,
TIC 375033917,7.117943249,1.731168021,,,,
TIC 142107550,7.116171999,2,,,,
TIC 55523893,7.116042751,2,,,,
TIC 300934803,7.114876626,2,,,,
TIC 279213509,7.112174959,2,,,,
TIC 372851765,7.111561203,2,,,,
TIC 278991580,7.108606574,0.491528482,,,,
TIC 141485124,7.108160897,1.366297137,,,,
TIC 389800524,7.108089907,2,,,,
TIC 55782840,7.107260558,2,,,,
TIC 370228184,7.10723234,0.765350068,,,,
TIC 349304877,7.10666786,1.073482132,,,,
TIC 300814332,7.104872522,2,,,,
TIC 349195112,7.104082224,0.594624378,,,,
TIC 167755099,7.103757919,0.468846455,,,,
TIC 278863672,7.103627699,0.480107278,,,,
TIC 29835352,7.103445708,0.53891546,,,,
TIC 374994352,7.101036331,2,,,,
TIC 348894065,7.100580626,1.756903127,,,,
TIC 231790461,7.099796641,2,,,,
TIC 55367245,7.09964999,0.464944387,,,,
TIC 25133300,7.099063857,2,,,,
TIC 370233559,7.097360576,1.854878774,,,,
TIC 306578069,7.096836985,2,,,,
TIC 388131500,7.096680092,1.551900868,,,,
TIC 29761072,7.096629615,2,,,,
TIC 220414315,7.095816664,0.841828829,,,,
TIC 177114926,7.094831358,2,,,,
TIC 38762358,7.094734327,1.810196498,,,,
TIC 140943972,7.093088763,2,,,,
TIC 150189633,7.091358829,2,,,,
TIC 349157651,7.089760415,0.975114492,,,,
TIC 220458218,7.089394039,0.680583936,,,,
TIC 279091829,7.08893009,2,,,,
TIC 149991896,7.088266066,2,,,,
TIC 29759557,7.087245903,1.815916212,,,,
TIC 220435119,7.08685158,2,,,,
TIC 141611208,7.086440923,0.969932125,,,,
TIC 41109000,7.084023117,2,,,,
TIC 349056623,7.083442967,0.730521678,,,,
TIC 38586484,7.081777615,2,,,,
TIC 271892960,7.080879693,0.487269062,,,,
TIC 140599471,7.078768319,0.62702526,,,,
TIC 257719983,7.078688777,2,,,,
TIC 388130544,7.076985703,0.669309911,,,,
TIC 167791843,7.076552035,2,,,,
TIC 404842477,7.075597276,1.910965327,,,,
TIC 150275100,7.075098198,2,,,,
TIC 293347927,7.075029887,2,,,,
