Name,prot,e_prot
KIC 6720879,14.282,0.085
KIC 6720765,39.014,1.529
KIC 6720541,3.363,0.06
KIC 6720216,25.645,0.951
KIC 6720188,1.537,
KIC 6720160,17.792,0.142
KIC 6719971,9.318,
KIC 6719243,16.398,0.157
KIC 6719129,17.929,0.054
KIC 6719090,19.44,0.479
KIC 6718300,0.603,0.139
KIC 6717965,43.062,1.503
KIC 6717631,7.137,0.305
KIC 6717248,23.462,0.063
KIC 6717202,13.836,0.175
KIC 6717185,1.584,0.005
KIC 6716804,33.062,0.478
KIC 6716635,26.988,0.669
KIC 6716115,5.136,0.033
KIC 6715926,11.183,0.016
KIC 6715866,25.779,0.836
KIC 6715677,35.749,8.09
KIC 6715283,32.418,4.128
KIC 6714398,15.784,0.053
KIC 6707805,21.658,
KIC 6707742,35.871,7.421
KIC 6707552,10.056,0.07
KIC 6706982,1.76,0.046
KIC 6706901,53.511,0.566
KIC 6706752,4.318,0.063
KIC 6706543,2.768,0.14
KIC 6706506,13.646,0.035
KIC 6706375,36.159,2.345
KIC 6706050,7.352,0.011
KIC 6706000,0.967,0.004
KIC 6705688,21.352,0.251
KIC 6705533,28.852,0.685
KIC 6705508,8.968,0.033
KIC 6705373,22.06,0.544
KIC 6705286,7.72,0.179
KIC 6705164,24.592,0.368
KIC 6705003,8.955,0.024
KIC 6704889,1.347,0.005
KIC 6704862,1.873,
KIC 6704617,16.834,0.136
KIC 6701811,0.222,0.004
KIC 6701770,5.966,0.195
KIC 6701699,26.214,0.269
KIC 6701414,5.805,0.169
KIC 6701137,5.087,
KIC 6701046,17.518,0.063
KIC 6700976,22.53,0.388
KIC 6700873,33.906,0.179
KIC 6700870,1.185,0.006
KIC 6700850,10.427,
KIC 6700841,23.632,3.469
KIC 6700773,23.393,0.523
KIC 6700484,29.885,0.301
KIC 6700378,9.357,0.214
KIC 6700289,28.576,4.026
KIC 6699759,16.725,2.071
KIC 6699514,11.562,0.219
KIC 6699441,1.935,0.014
KIC 6699374,18.507,0.276
KIC 6699346,1.338,0.205
KIC 6699025,10.627,0.116
KIC 6698276,25.61,0.337
KIC 6698198,3.171,0.031
KIC 6697866,28.502,1.006
KIC 6697609,11.406,
KIC 6696862,15.48,0.031
KIC 6696809,17.535,0.093
KIC 6696689,1.002,
KIC 6696576,22.623,1.923
KIC 6696360,18.925,0.055
KIC 6695752,12.986,2.262
KIC 6695363,36.27,0.54
KIC 6694755,20.921,0.07
KIC 6694694,19.732,0.078
KIC 6694575,17.489,0.412
KIC 6694219,22.549,3.084
KIC 6694166,46.272,10.64
KIC 6693851,19.75,0.316
KIC 6693553,24.304,0.149
KIC 6693439,20.92,0.107
KIC 6693131,21.071,1.04
KIC 6693042,39.846,0.171
KIC 6693011,14.091,0.872
KIC 6692976,40.45,0.284
KIC 6692946,18.543,0.025
KIC 6692839,26.618,0.433
KIC 6692779,23.161,0.266
KIC 6692754,8.911,0.065
KIC 6692460,33.093,0.644
KIC 6692424,7.455,0.02
KIC 6692320,5.972,0.088
KIC 6692266,10.609,0.118
KIC 6691942,32.844,0.127
KIC 6691648,36.488,0.274
KIC 6691605,3.607,0.701
KIC 6691501,20.062,0.129
KIC 6691449,20.342,3.336
KIC 6691349,28.552,0.8
KIC 6690916,17.504,0.502
KIC 6690898,20.437,0.453
KIC 6690803,6.521,0.096
KIC 6690769,31.429,1.516
KIC 6690679,21.163,0.263
KIC 6690428,13.689,0.19
KIC 6690270,25.749,0.144
KIC 6690107,10.257,0.081
KIC 6689146,27.985,0.298
KIC 6689133,27.986,0.133
KIC 6688997,23.426,0.721
KIC 6688977,15.614,0.029
KIC 6688609,27.923,0.803
KIC 6688581,5.989,0.041
KIC 6688398,21.512,0.13
KIC 6688374,14.017,0.038
KIC 6688310,20.033,0.572
KIC 6688129,37.375,0.324
KIC 6688100,6.357,0.009
KIC 6682035,12.515,0.059
KIC 6681940,41.307,6.271
KIC 6681516,1.123,
KIC 6681500,23.157,0.15
KIC 6681173,18.874,0.269
KIC 6680645,12.762,0.047
KIC 6680567,29.821,0.24
KIC 6680536,22.291,0.43
KIC 6680396,21.426,0.263
KIC 6680211,35.598,0.204
KIC 6679451,26.606,1.391
KIC 6679363,15.14,0.189
KIC 6678701,0.335,0.003
KIC 6678644,27.335,0.393
KIC 6678588,25.531,0.022
KIC 6678515,16.278,0.111
KIC 6678293,26.517,0.088
KIC 6678212,22.508,3.076
KIC 6678108,28.556,3.336
KIC 6678067,18.364,0.306
KIC 6677318,9.774,0.064
KIC 6676752,15.481,0.035
KIC 6676626,29.109,1.187
KIC 6676516,23.223,0.556
KIC 6676296,8.455,0.032
KIC 6676236,20.791,2.482
KIC 6676157,30.988,6.227
KIC 6675987,13.031,0.055
KIC 6675936,20.395,0.16
KIC 6675478,20.907,0.185
KIC 6675458,18.298,0.028
KIC 6675318,0.582,0.004
KIC 6674875,5.433,0.187
KIC 6672887,14.538,0.141
KIC 6672876,35.758,0.818
KIC 6672874,10.038,0.03
KIC 6672803,23.137,0.535
KIC 6672794,34.487,0.519
KIC 6672779,32.231,0.365
KIC 6672745,20.864,0.426
KIC 6672416,17.243,0.501
KIC 6672247,29.047,0.094
KIC 6672090,12.168,2.145
KIC 6671751,28.16,0.636
KIC 6671727,32.149,0.298
KIC 6670929,30.994,2.02
KIC 6670606,13.656,0.493
KIC 6670270,17.232,0.129
KIC 6670192,19.996,0.256
KIC 6670128,16.109,0.086
KIC 6669912,15.553,0.028
KIC 6669790,21.872,0.279
KIC 6669610,9.742,0.176
KIC 6669495,20.067,0.106
KIC 6669028,24.558,0.981
KIC 6668936,10.416,
KIC 6668663,15.467,0.344
KIC 6668646,6.177,
KIC 6668625,1.524,0.008
KIC 6668608,10.509,0.011
KIC 6668602,10.527,0.111
KIC 6665840,28.14,3.173
KIC 6665734,25.791,0.19
KIC 6665513,27.87,0.294
KIC 6665390,15.258,0.135
KIC 6665166,18.084,0.627
KIC 6665124,31.799,0.84
KIC 6664854,20.679,1.233
KIC 6664748,30.344,0.809
KIC 6635994,38.826,2.131
KIC 6635557,20.326,0.702
KIC 6635031,15.091,0.284
KIC 6635026,4.278,
KIC 6634472,21.882,0.1
KIC 6634431,5.41,0.047
KIC 6634240,11.943,0.012
KIC 6633493,20.227,0.287
KIC 6633420,10.64,0.017
KIC 6632948,22.249,0.111
KIC 6632945,1.107,
KIC 6632793,2.87,0.019
KIC 6632435,1.964,0.142
KIC 6632340,11.764,0.058
KIC 6632325,11.653,0.05
KIC 6631948,18.736,0.229
KIC 6631423,10.048,0.023
KIC 6631377,13.446,
KIC 6631337,14.414,0.096
KIC 6631188,2.516,
KIC 6631158,22.005,0.334
KIC 6631106,15.993,0.113
KIC 6630991,13.065,0.234
KIC 6630686,3.361,0.714
KIC 6630600,15.511,0.346
KIC 6630499,27.105,5.542
KIC 6630032,8.289,0.023
KIC 6630006,3.576,0.03
KIC 6629800,6.313,0.057
KIC 6628656,29.515,0.134
KIC 6628476,23.173,0.445
KIC 6628328,21.272,0.412
KIC 6628254,22.178,0.282
KIC 6628136,19.592,0.16
KIC 6628089,16.174,0.229
KIC 6628078,18.026,0.177
KIC 6627944,1.716,0.007
KIC 6627912,9.623,
KIC 6627367,0.429,0.011
KIC 6627063,17.078,0.423
KIC 6626854,31.866,6.176
KIC 6621280,11.509,0.104
KIC 6620627,14.557,0.155
KIC 6620529,3.776,0.03
KIC 6620510,11.714,0.159
KIC 6620473,8.983,0.178
KIC 6620405,10.808,0.013
KIC 6620305,17.811,0.371
KIC 6620250,31.569,0.187
KIC 6620223,25.287,3.753
KIC 6620065,10.043,0.284
KIC 6620046,19.352,0.252
KIC 6620033,37.433,0.789
KIC 6619929,29.275,1.163
KIC 6619885,0.979,0.013
KIC 6619552,24.776,1.325
KIC 6619469,10.948,0.937
KIC 6619240,19.357,0.215
KIC 6619133,23.863,0.092
KIC 6616346,9.229,0.129
KIC 6616190,3.172,0.004
KIC 6616088,7.463,0.012
KIC 6615769,1.25,0.003
KIC 6615684,4.178,0.01
KIC 6615545,26.63,0.376
KIC 6615432,27.759,3.772
KIC 6615212,3.152,0.011
KIC 6615161,18.834,0.054
KIC 6614892,5.307,
KIC 6614391,5.009,0.034
KIC 6614383,38.277,1.564
KIC 6613965,19.618,0.528
KIC 6613928,21.731,0.026
KIC 6613871,11.821,2.161
KIC 6613829,6.136,0.077
KIC 6613778,22.608,0.084
KIC 6613754,24.538,0.385
KIC 6613747,32.5,4.924
KIC 6613545,18.322,1.332
KIC 6613488,22.454,1.158
KIC 6613210,22.633,0.37
KIC 6613190,5.244,0.371
KIC 6613091,20.137,0.209
KIC 6613030,4.101,0.026
KIC 6612766,16.776,0.345
KIC 6612690,30.104,0.956
KIC 6612659,17.384,0.457
KIC 6612522,30.849,1.282
KIC 6612521,12.425,0.273
KIC 6612256,33.839,0.868
KIC 6612099,13.218,0.014
KIC 6612016,23.283,0.559
KIC 6611940,25.186,0.24
KIC 6611897,22.707,1.082
KIC 6611875,25.355,0.07
KIC 6611767,8.885,0.118
KIC 6611615,26.396,0.421
KIC 6611563,27.935,0.187
KIC 6611558,8.909,0.08
KIC 6611426,25.659,0.059
KIC 6611344,5.631,0.142
KIC 6611128,36.244,0.662
KIC 6611022,29.235,0.594
KIC 6611009,3.883,
KIC 6610882,36.264,3.092
KIC 6610693,1.622,0.008
KIC 6610548,27.802,0.513
KIC 6610530,33.622,0.76
KIC 6610438,14.146,0.086
KIC 6610203,26.288,0.024
KIC 6609879,18.248,0.291
KIC 6609683,22.312,0.281
KIC 6609541,18.645,0.047
KIC 6608081,25.503,0.329
KIC 6607700,1.02,
KIC 6607684,25.229,0.187
KIC 6607660,16.715,0.014
KIC 6607612,18.25,0.08
KIC 6607602,22.48,0.166
KIC 6607505,2.806,
KIC 6607398,4.342,0.09
KIC 6607273,33.828,6.928
KIC 6606780,27.017,0.111
KIC 6606756,1.584,
KIC 6606510,34.902,0.372
KIC 6606481,4.546,0.495
KIC 6606228,11.195,0.023
KIC 6606194,22.799,0.153
KIC 6606183,60.967,0.214
KIC 6605846,13.534,0.018
KIC 6605813,18.427,0.417
KIC 6605595,51.869,0.049
KIC 6605570,32.5,4.016
KIC 6605264,24.689,0.266
KIC 6605178,20.225,0.346
KIC 6605022,38.574,0.124
KIC 6604994,33.542,4.002
KIC 6604836,1.221,0.004
KIC 6604752,29.244,0.887
KIC 6604578,13.35,0.053
KIC 6604312,13.625,0.135
KIC 6604263,16.052,
KIC 6604168,25.041,4.747
KIC 6604107,28.485,0.121
KIC 6600686,5.735,0.104
KIC 6600479,16.958,0.196
KIC 6600368,28.452,0.316
KIC 6600301,12.319,0.06
KIC 6600145,11.073,0.011
KIC 6600109,41.967,1.651
KIC 6599917,17.582,0.061
KIC 6599881,8.309,0.016
KIC 6599775,0.539,0.003
KIC 6599588,26.786,0.429
KIC 6595436,12.437,0.133
KIC 6594199,17.191,0.436
KIC 6593714,9.52,
KIC 6593667,33.358,4.735
KIC 6593538,11.144,0.029
KIC 6592892,22.63,4.087
KIC 6592652,19.599,0.615
KIC 6591859,19.914,0.192
KIC 6591850,24.647,0.208
KIC 6591653,38.548,5.493
KIC 6591436,27.463,0.339
KIC 6591189,29.925,0.138
KIC 6591017,20.033,0.114
KIC 6590737,23.448,2.948
KIC 6590466,12.202,0.045
KIC 6590360,25.514,0.748
KIC 6590263,43.42,0.458
KIC 6590166,29.409,2.865
KIC 6589996,13.293,0.111
KIC 6587755,35.527,0.239
KIC 6587630,10.963,1.627
KIC 6587130,48.741,4.172
KIC 6587091,15.247,0.322
KIC 6586694,35.769,5.247
KIC 6586544,22.991,0.524
KIC 6586451,20.007,0.379
KIC 6586313,10.027,0.066
KIC 6586231,12.422,0.039
KIC 6586078,22.986,1.207
KIC 6586004,31.028,5.043
KIC 6585895,18.086,0.373
KIC 6585608,12.079,0.02
KIC 6585265,15.371,0.471
KIC 6585236,18.851,0.048
KIC 6585068,24.837,0.21
KIC 6585067,19.522,0.031
KIC 6585029,22.415,0.193
KIC 6584500,33.868,0.232
KIC 6584491,11.978,0.203
KIC 6584171,39.041,2.87
KIC 6584163,27.574,0.469
KIC 6583177,39.263,0.371
KIC 6580696,20.213,0.139
KIC 6579884,36.106,0.25
KIC 6579645,8.07,
KIC 6579570,24.873,0.094
KIC 6579424,41.459,2.031
KIC 6579373,32.704,5.164
KIC 6551102,37.82,0.715
KIC 6551010,1.5,0.008
KIC 6550975,29.638,1.408
KIC 6550956,16.363,0.112
KIC 6550818,18.721,0.292
KIC 6550516,18.135,2.118
KIC 6550276,1.81,0.003
KIC 6550074,16.389,0.165
KIC 6550017,23.445,0.39
KIC 6549746,10.743,0.022
KIC 6549486,15.044,0.762
KIC 6549466,4.321,
KIC 6549430,33.162,0.401
KIC 6549202,2.728,0.749
KIC 6548934,28.025,5.32
KIC 6548898,21.802,0.993
KIC 6548655,8.781,0.043
KIC 6548637,41.438,1.7
KIC 6548370,2.481,
KIC 6548343,3.935,0.015
KIC 6547646,26.593,0.601
KIC 6547639,21.855,0.125
KIC 6547439,6.703,0.058
KIC 6546726,27.876,0.316
KIC 6546675,20.689,4.335
KIC 6546614,2.197,0.005
KIC 6545529,32.325,2.39
KIC 6545267,10.954,0.252
KIC 6544977,10.33,0.351
KIC 6544482,22.83,0.22
KIC 6543821,32.112,0.202
KIC 6543547,16.508,0.02
KIC 6543496,2.1,0.017
KIC 6542983,4.57,0.086
KIC 6542804,24.257,0.143
KIC 6542640,15.425,0.046
KIC 6542322,1.893,0.004
KIC 6542243,34.955,0.598
KIC 6542224,30.825,0.435
KIC 6541522,14.61,0.092
KIC 6541118,35.822,0.738
KIC 6535475,5.636,0.129
KIC 6535211,13.309,0.221
KIC 6535050,2.412,0.009
KIC 6534994,9.945,0.005
KIC 6532006,24.554,0.108
KIC 6531981,25.362,0.204
KIC 6531962,11.33,2.675
KIC 6531948,20.148,0.163
KIC 6531912,9.539,0.175
KIC 6531816,19.709,0.36
KIC 6531002,19.774,0.126
KIC 6530932,31.376,1.882
KIC 6530846,35.616,0.826
KIC 6530792,5.185,0.009
KIC 6530748,16.744,0.192
KIC 6530656,11.999,0.036
KIC 6530612,21.978,0.106
KIC 6530561,16.437,0.609
KIC 6530248,2.888,
KIC 6530236,17.722,0.226
KIC 6530155,13.053,0.01
KIC 6530024,34.809,6.877
KIC 6529968,28.084,1.368
KIC 6529902,0.29,0.003
KIC 6529860,11.963,0.04
KIC 6529822,8.918,0.028
KIC 6529494,5.068,0.052
KIC 6529483,32.19,0.61
KIC 6529439,17.232,0.19
KIC 6529357,5.998,0.471
KIC 6529189,25.25,0.27
KIC 6529063,11.944,0.289
KIC 6528811,25.09,0.189
KIC 6528650,23.659,0.055
KIC 6528475,6.012,0.035
KIC 6528103,19.64,0.016
KIC 6527989,13.806,
KIC 6527822,9.906,0.01
KIC 6527663,10.435,0.033
KIC 6527653,22.616,0.088
KIC 6527651,29.598,6.168
KIC 6527594,24.54,0.5
KIC 6527157,31.195,0.335
KIC 6527090,6.978,1.527
KIC 6527082,20.79,0.283
KIC 6526967,21.56,0.253
KIC 6526930,29.228,0.27
KIC 6526893,27.534,4.881
KIC 6526881,16.935,0.117
KIC 6526878,12.891,0.393
KIC 6526765,26.397,0.238
KIC 6526696,17.47,0.033
KIC 6526689,24.674,0.744
KIC 6526680,7.916,0.016
KIC 6526330,25.563,1.208
KIC 6526264,15.875,0.246
KIC 6525998,20.893,3.4
KIC 6525975,3.854,
KIC 6525936,25.44,0.529
KIC 6525282,23.846,0.087
KIC 6524921,22.067,0.224
KIC 6524317,33.155,0.048
KIC 6524078,24.986,0.699
KIC 6523982,23.616,0.186
KIC 6523905,8.97,0.025
KIC 6523711,9.019,0.132
KIC 6523698,18.87,2.081
KIC 6523389,1.281,0.004
KIC 6523259,1.441,
KIC 6523229,36.997,0.728
KIC 6523086,16.398,2.471
KIC 6523074,22.142,0.759
KIC 6522546,3.368,0.024
KIC 6522487,7.164,0.015
KIC 6522073,9.377,0.054
KIC 6522011,29.43,0.157
KIC 6521894,3.607,0.855
KIC 6521819,34.905,0.257
KIC 6521734,20.893,3.288
KIC 6521704,14.198,0.159
KIC 6521518,22.039,0.145
KIC 6521246,18.89,0.166
KIC 6521238,21.22,0.722
KIC 6521123,0.372,0.003
KIC 6521074,13.534,0.554
KIC 6521016,30.793,0.735
KIC 6520967,16.708,0.19
KIC 6520754,9.174,0.108
KIC 6520669,18.605,3.364
KIC 6520658,1.448,
KIC 6520533,19.148,0.309
KIC 6520530,11.329,0.067
KIC 6520433,10.481,0.026
KIC 6519961,18.176,3.487
KIC 6519892,19.893,
KIC 6519882,9.433,
KIC 6519732,34.625,3.386
KIC 6517123,27.11,0.941
KIC 6516854,16.337,0.263
KIC 6516825,1.322,
KIC 6516820,36.062,0.44
KIC 6516751,11.871,0.049
KIC 6516601,36.415,0.234
KIC 6516574,1.709,
KIC 6516535,29.496,8.121
KIC 6516390,6.229,0.149
KIC 6516101,23.659,0.539
KIC 6515731,35.79,8.636
KIC 6515630,29.527,0.568
KIC 6515494,3.071,
KIC 6515488,23.442,1.332
KIC 6515466,49.197,2.443
KIC 6515323,26.022,0.23
KIC 6515318,25.993,0.508
KIC 6511858,16.16,0.297
KIC 6511808,26.022,4.323
KIC 6511405,20.076,3.472
KIC 6511354,1.641,
KIC 6511254,24.17,
KIC 6511203,26.831,0.019
KIC 6510909,7.609,0.097
KIC 6510851,25.786,0.187
KIC 6510749,21.781,
KIC 6510314,21.506,3.445
KIC 6510174,1.97,
KIC 6510059,1.423,
KIC 6509354,20.599,0.664
KIC 6509288,5.87,0.023
KIC 6509275,20.588,0.066
KIC 6509237,1.148,0.003
KIC 6508924,36.519,0.664
KIC 6508787,19.545,2.094
KIC 6508532,25.4,0.494
KIC 6508291,16.26,0.217
KIC 6507302,30.567,1.239
KIC 6507218,29.937,0.641
KIC 6507160,13.841,0.265
KIC 6505156,31.96,0.614
KIC 6505086,37.25,0.757
KIC 6505046,13.557,0.388
KIC 6504823,23.018,0.271
KIC 6504806,6.057,0.015
KIC 6504736,37.444,0.436
KIC 6504604,12.96,0.04
KIC 6504584,11.972,0.013
KIC 6504581,11.959,0.035
KIC 6504558,32.967,0.905
KIC 6504503,29.878,2.192
KIC 6504489,20.803,0.125
KIC 6504214,21.965,0.05
KIC 6503950,24.061,0.376
KIC 6503941,23.325,0.016
KIC 6503862,14.069,2.678
KIC 6503763,22.453,0.363
KIC 6503539,16.575,0.034
KIC 6503533,21.252,0.124
KIC 6503431,14.458,0.056
KIC 6503367,19.892,4.102
KIC 6503104,31.744,7.626
KIC 6503078,13.292,0.178
KIC 6502944,13.262,0.036
KIC 6502475,14.308,0.022
KIC 6502466,29.394,3.234
KIC 6502294,34.658,2.113
KIC 6502257,19.622,0.554
KIC 6502018,22.625,0.533
KIC 6502016,22.719,0.209
KIC 6501743,10.256,0.198
KIC 6501709,34.251,0.711
KIC 6501332,19.965,0.234
KIC 6500633,18.908,0.018
KIC 6500531,17.399,3.32
KIC 6500289,10.009,0.265
KIC 6500065,12.331,0.009
KIC 6499772,21.025,0.169
KIC 6499691,61.454,12.266
KIC 6497329,13.899,0.071
KIC 6497250,15.96,0.047
KIC 6496997,1.376,0.027
KIC 6470998,0.327,0.006
KIC 6470422,11.957,0.342
KIC 6469126,35.34,5.639
KIC 6469052,21.547,4.074
KIC 6468930,5.62,0.064
KIC 6468888,4.701,
KIC 6468867,30.555,0.201
KIC 6468721,6.873,0.004
KIC 6468409,23.381,0.124
KIC 6468101,41.334,0.82
KIC 6467880,2.296,0.004
KIC 6467722,31.526,0.104
KIC 6467490,2.279,0.005
KIC 6467463,29.189,4.666
KIC 6467339,28.761,0.437
KIC 6467308,14.869,
KIC 6467234,19.753,0.125
KIC 6467221,15.99,0.051
KIC 6466852,8.479,0.924
KIC 6466436,17.649,0.029
KIC 6466312,2.97,0.081
KIC 6466022,15.148,0.033
KIC 6465391,19.014,0.327
KIC 6465289,14.159,0.672
KIC 6465248,16.107,0.014
KIC 6465033,9.251,0.01
KIC 6464937,22.853,0.459
KIC 6464701,19.283,
KIC 6464393,25.03,0.432
KIC 6463847,20.89,0.351
KIC 6463513,36.484,5.325
KIC 6463498,24.175,0.224
KIC 6463206,39.325,9.284
KIC 6462827,6.517,0.1
KIC 6462437,1.325,
KIC 6462298,32.172,0.792
KIC 6462207,32.148,1.036
KIC 6462185,2.326,
KIC 6462102,32.704,5.342
KIC 6461601,2.282,0.004
KIC 6461262,34.645,4.372
KIC 6461082,15.018,0.181
KIC 6460583,17.207,0.088
KIC 6452635,17.703,
KIC 6452562,23.077,0.473
KIC 6452015,32.564,0.355
KIC 6451979,4.964,0.012
KIC 6451558,4.321,0.008
KIC 6450960,18.905,0.059
KIC 6450910,12.365,0.021
KIC 6450644,10.717,1.566
KIC 6450518,21.792,2.971
KIC 6450156,15.991,0.023
KIC 6449895,11.394,0.061
KIC 6449879,4.402,0.032
KIC 6449760,36.787,2.75
KIC 6449291,40.383,0.138
KIC 6449247,25.348,6.194
KIC 6449098,9.549,0.024
KIC 6449077,0.942,0.048
KIC 6448796,19.498,0.506
KIC 6448751,43.975,2.845
KIC 6448737,6.733,1.402
KIC 6448262,18.69,0.204
KIC 6448101,31.805,5.798
KIC 6448067,22.624,0.978
KIC 6447818,19.398,0.167
KIC 6447747,25.961,4.139
KIC 6447455,35.871,7.344
KIC 6447371,25.294,2.298
KIC 6447258,11.062,
KIC 6446880,10.535,0.022
KIC 6446750,21.027,0.162
KIC 6446499,20.942,0.513
KIC 6446399,21.805,0.295
KIC 6446172,18.38,0.209
KIC 6446128,23.002,0.459
KIC 6446039,20.496,0.366
KIC 6446029,26.328,0.192
KIC 6445968,4.399,0.042
KIC 6445601,1.847,
KIC 6445538,15.334,0.013
KIC 6445252,33.051,3.953
KIC 6445027,23.03,0.213
KIC 6444990,13.229,0.01
KIC 6444851,4.746,0.027
KIC 6444754,7.544,0.068
KIC 6443090,13.477,0.024
KIC 6442621,14.277,0.059
KIC 6442602,11.062,0.165
KIC 6442389,18.853,0.359
KIC 6442378,19.481,0.577
KIC 6442279,23.425,0.724
KIC 6442144,23.887,0.2
KIC 6442094,24.799,1.177
KIC 6442058,13.293,0.034
KIC 6442045,38.385,0.446
KIC 6441604,7.067,0.163
KIC 6441589,11.396,
KIC 6441588,11.381,0.041
KIC 6441569,2.336,0.024
KIC 6441500,18.771,0.281
KIC 6441401,4.595,0.028
KIC 6441201,38.194,2.488
KIC 6440936,22.964,0.069
KIC 6438333,16.27,0.658
KIC 6437945,23.92,0.414
KIC 6437802,21.792,0.261
KIC 6437745,33.494,0.288
KIC 6437478,23.49,0.083
KIC 6437016,13.64,
KIC 6436995,23.331,0.133
KIC 6436910,14.933,0.134
KIC 6436652,27.298,0.171
KIC 6436162,21.824,2.602
KIC 6436105,27.861,4.252
KIC 6435979,23.253,0.161
KIC 6435906,28.554,0.4
KIC 6435767,12.945,0.005
KIC 6435654,23.918,4.008
KIC 6435613,8.237,0.099
KIC 6432467,24.937,0.24
KIC 6432431,36.758,2.449
KIC 6432226,23.177,0.576
KIC 6431878,7.426,0.105
KIC 6431832,27.333,0.13
KIC 6431800,32.786,3.779
KIC 6431624,22.811,0.059
KIC 6431497,16.447,0.25
KIC 6431261,25.063,0.049
KIC 6431171,25.693,0.1
KIC 6430899,7.21,0.069
KIC 6430237,41.609,1.595
KIC 6430019,22.017,4.753
KIC 6429762,21.999,0.528
KIC 6429680,44.388,1.789
KIC 6429436,26.076,0.283
KIC 6429185,14.364,0.068
KIC 6428962,16.743,
KIC 6428698,28.813,0.235
KIC 6428426,23.964,0.129
KIC 6426507,4.156,0.04
KIC 6426453,42.602,1.341
KIC 6426404,11.284,0.012
KIC 6425994,21.469,0.185
KIC 6425989,16.362,0.211
KIC 6425941,38.263,2.311
KIC 6425891,0.952,0.003
KIC 6425783,3.911,0.003
KIC 6425580,18.084,0.177
KIC 6425553,47.912,10.036
KIC 6425088,10.98,0.567
KIC 6425024,24.232,0.07
KIC 6424796,23.525,0.068
KIC 6424778,18.217,3.709
KIC 6424551,11.998,0.052
KIC 6424526,38.495,1.306
KIC 6424516,32.128,0.795
KIC 6424306,14.168,0.398
KIC 6423857,1.201,0.006
KIC 6423605,30.751,1.588
KIC 6423596,17.658,0.677
KIC 6423563,35.078,0.277
KIC 6423203,12.546,0.058
KIC 6423094,19.005,0.315
KIC 6423086,26.024,0.062
KIC 6422470,25.792,0.723
KIC 6422192,20.035,4.324
KIC 6422170,14.962,0.053
KIC 6422087,25.411,0.672
KIC 6421769,20.793,0.252
KIC 6421732,30.375,5.921
KIC 6421689,33.085,1.839
KIC 6421581,22.785,0.094
KIC 6421219,0.791,0.004
KIC 6421063,20.544,0.654
KIC 6421025,2.649,0.004
KIC 6421008,7.901,
KIC 6420895,28.131,0.254
KIC 6418856,28.034,0.642
KIC 6392760,11.366,0.304
KIC 6392601,2.71,
KIC 6391602,0.419,0.057
KIC 6391574,18.558,0.086
KIC 6391248,17.452,0.043
KIC 6390914,0.212,0.003
KIC 6390901,44.27,7.564
KIC 6390783,25.922,0.406
KIC 6390424,6.882,0.014
KIC 6390122,24.991,0.268
KIC 6389733,31.212,0.822
KIC 6389662,24.655,0.854
KIC 6389396,13.736,0.221
KIC 6389154,21.388,0.916
KIC 6388827,0.864,0.005
KIC 6388602,21.149,0.043
KIC 6388443,1.256,
KIC 6388229,34.907,0.179
KIC 6388208,16.903,0.048
KIC 6387785,5.939,0.215
KIC 6387774,10.163,0.007
KIC 6387474,18.526,0.103
KIC 6387330,27.183,0.987
KIC 6387058,12.808,0.017
KIC 6386983,36.525,0.34
KIC 6386764,32.283,5.634
KIC 6386598,0.762,0.011
KIC 6386541,35.299,8.591
KIC 6386480,10.997,0.176
KIC 6386444,14.16,0.153
KIC 6386391,31.866,4.817
KIC 6385897,22.967,2.348
KIC 6385779,21.648,0.106
KIC 6385711,21.914,0.309
KIC 6385586,30.625,0.091
KIC 6385476,9.034,0.233
KIC 6385370,26.372,0.291
KIC 6385254,22.895,0.133
KIC 6385158,2.338,0.008
KIC 6385060,37.035,0.197
KIC 6384496,2.852,0.003
KIC 6384349,17.144,0.033
KIC 6384202,3.988,0.046
KIC 6384132,13.887,0.034
KIC 6383654,0.685,0.114
KIC 6382962,11.976,0.012
KIC 6382637,26.388,0.51
KIC 6382329,35.772,2.361
KIC 6382280,54.705,0.197
KIC 6382129,25.543,0.017
KIC 6381763,18.998,0.06
KIC 6381517,2.164,
KIC 6381035,16.677,0.26
KIC 6373918,15.787,0.058
KIC 6372977,16.12,0.215
KIC 6372718,18.915,0.723
KIC 6372674,32.377,0.178
KIC 6372606,5.439,0.034
KIC 6372415,8.115,0.29
KIC 6372346,26.402,0.34
KIC 6372002,26.333,0.269
KIC 6371993,34.639,2.23
KIC 6371810,8.117,0.03
KIC 6371675,12.983,0.347
KIC 6371322,2.168,
KIC 6371179,24.408,3.515
KIC 6371100,29.664,0.28
KIC 6371036,33.572,6.006
KIC 6370632,20.148,0.039
KIC 6370181,23.063,0.633
KIC 6370174,14.993,0.084
KIC 6370015,20.22,0.182
KIC 6369928,23.514,2.179
KIC 6369919,9.966,0.013
KIC 6369666,21.677,0.318
KIC 6369560,11.17,0.067
KIC 6369443,31.887,5.966
KIC 6369398,15.522,0.169
KIC 6369237,22.953,0.558
KIC 6369222,1.208,
KIC 6369071,33.524,0.616
KIC 6368779,26.135,0.445
KIC 6368662,19.407,0.259
KIC 6368620,22.65,0.212
KIC 6368534,18.821,0.242
KIC 6368512,10.595,0.339
KIC 6368387,15.093,0.239
KIC 6368273,23.13,0.218
KIC 6368235,10.278,0.187
KIC 6367903,26.984,0.289
KIC 6367829,36.057,0.326
KIC 6367694,25.307,0.254
