FolderLabel,Name,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax
1063,KIC 10685417,5657,93,4.26,0.16,-0.36,,15.295,0.1,0.457837593,0.109500267
1064,KIC 5773914,5854,100,4.23,0.13,-0.34,,15.146,0.1,0.454723524,0.022413731
1065,KIC 9206046,7469,162,3.92,0.13,-0.02,,13.853,0.1,0.436970761,0.015700204
1066,KIC 6445601,6819,189,4.05,0.13,-0.16,,13.595,0.1,0.416347546,0.014456594
1067,KIC 6064237,12182,455,4.04,0.13,0.15,,13.33,0.1,0.379664421,0.018912141
1068,TYC 3561-1295-1,19248,1089,3.77,0.12,-0.02,,10.806,0.1,0.261855878,0.040701069
1069,KIC 6287877,4614,220,2.49,0.28,-0.09,,14.835,0.1,0.259639099,0.118043197
1070,TYC 3565-98-1,19005,871,3.75,0.12,-0.03,,10.738,0.1,0.257700371,0.038993036
1071,KIC 6720541,6285,108,4.1,0.12,-0.12,,13.947,0.1,0.227738142,0.39658994
1072,KIC 10117599,3993,127,1.72,0.3,-0.14,,10.641,0.1,0.22244027,0.022860954
1073,KIC 5868105,5822,77,4.11,0.13,-0.14,,14.716,0.1,0.192687359,0.08031834
1074,TYC 3120-376-1,20406,1746,3.49,0.19,-0.03,,11.061,0.1,0.165085189,0.049791494
1075,KIC 10091543,5786,82,4.17,0.15,0.01,,14.622,0.1,-0.3201691,0.272436917
1076,KIC 2859701,6460,164,4.11,0.14,-0.14,,13.453,0.1,-0.400821678,0.428174196
1077,Kepler-1064,5051.1,60,4.525,0.1,-0.122,0.04,13.755,0.1,,
1078,KOI-712,5473.7,60,4.562,0.1,0.024,0.04,13.72,0.1,,
1079,KOI-4634,6058,60,4.239,0.1,0.122,0.04,13.685,0.1,,
1080,Kepler-1620,5919.8,60,4.255,0.1,-0.279,0.04,13.658,0.1,,
1081,Kepler-400,5950,60,4.484,0.1,0.098,0.04,13.642,0.1,,
1082,KOI-349,5751.9,60,4.229,0.1,0.338,0.04,13.586,0.1,,
1083,KOI-4184,4884.6,60,4.565,0.1,-0.025,0.04,13.473,0.1,,
1084,Kepler-1347,5102.8,60,4.366,0.1,-0.216,0.04,13.38,0.1,,
1085,Kepler-632,5273.6,60,4.488,0.1,0.138,0.04,13.332,0.1,,
1086,KOI-177,5740.8,60,4.379,0.1,-0.001,0.04,13.182,0.1,,
1087,KOI-2657,5433.9,60,4.503,0.1,-0.148,0.04,12.869,0.1,,
1088,KOI-2879,5475.3,60,4.567,0.1,-0.013,0.04,12.771,0.1,,
1089,Kepler-1248,6069.4,60,4.245,0.1,0.188,0.04,12.77,0.1,,
1090,Kepler-14,6500.2,60,4.225,0.1,0.05,0.04,12.128,0.1,,
1091,Kepler-449,5632.9,60,4.178,0.1,-0.132,0.04,11.411,0.1,,
1092,HD 190655,4759.5,60,2.943,0.1,0.196,0.04,9.837,0.1,,
1093,2MASS J19415041+4912599,4256,309,4.35,0.49,-0.24,,13.511,0.1,,
1094,KIC 10355273,5425,158,4.37,0.23,-0.42,,13.496,0.1,,
1095,KIC 6367159,7177,295,3.99,0.14,-0.02,,12.603,0.1,,
1096,KIC 5127106,5304,205,4.2,0.3,-0.33,,11.878,0.1,,
1097,TYC 3138-1184-1,7004,229,4.08,0.14,-0.1,,11.838,0.1,,
1098,HD 225531,10661,334,3.96,0.12,-0.1,,9.259,0.1,,
